,선수명,경기수,전체 출전시간,득점 전체,득점 평균,2점슛 성공,2점슛 시도,2점슛 성공률,3점슛 성공,3점슛 시도,3점슛 성공률,자유투 성공,자유투 시도,자유투 성공률,공격 리바운드,수비 리바운드,평균 리바운드,전체 어시스트,평균 어시스트,스틸,블록,덩크슛 성공,덩크슛 시도,파울(자유튜유),파울(자유투무),IDF,테크니컬 파울,굿디펜스,속공,FBF,턴오버,팀 리바운드,팀 턴오버,대회년도,대학교,대회명
2038,최성호,1.0,0:07:32,0.0,0.0,0.0,0.0,0.00%,0.0,2.0,0.00%,0.0,0.0,0.00%,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2000.0,연세대학교,MBC배 대학리그
2039,최세현,2.0,0:08:52,2.0,1.0,1.0,1.0,100.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2010.0,한양대학교,MBC배 대학리그
2040,최승민,22.0,2:25:52,25.0,1.0,4.0,15.0,26.70%,4.0,14.0,28.60%,5.0,6.0,83.30%,7.0,13.0,0.0,11.0,0.5,2.0,1.0,0.0,0.0,7.0,11.0,0.0,0.0,4.0,1.0,3.0,7.0,0.0,0.0,2011.0,단국대학교,대학농구리그
2041,최승민,3.0,0:18:07,6.0,2.0,0.0,2.0,0.00%,2.0,7.0,28.60%,0.0,0.0,0.00%,2.0,1.0,1.0,2.0,0.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2011.0,단국대학교,MBC배 대학리그
2042,최승민,19.0,8:33:40,107.0,5.0,31.0,65.0,47.70%,11.0,39.0,28.20%,12.0,12.0,100.00%,16.0,40.0,2.0,41.0,2.2,19.0,2.0,0.0,0.0,27.0,25.0,0.0,0.0,17.0,10.0,4.0,31.0,0.0,0.0,2012.0,단국대학교,대학농구리그
2043,최승민,3.0,1:19:45,20.0,6.0,6.0,9.0,66.70%,1.0,7.0,14.30%,5.0,6.0,83.30%,2.0,9.0,3.0,4.0,1.3,2.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,2012.0,단국대학교,MBC배 대학리그
2044,최승민,16.0,7:41:36,107.0,6.0,26.0,64.0,40.60%,12.0,28.0,42.90%,19.0,23.0,82.60%,9.0,34.0,2.0,35.0,2.2,18.0,0.0,0.0,0.0,16.0,36.0,0.0,0.0,14.0,5.0,5.0,25.0,0.0,0.0,2013.0,단국대학교,대학농구리그
2045,최승민,3.0,1:05:44,8.0,2.0,2.0,8.0,25.00%,1.0,4.0,25.00%,1.0,1.0,100.00%,0.0,11.0,3.0,10.0,3.3,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,2013.0,단국대학교,MBC배 대학리그
2046,최승민,16.0,9:37:09,124.0,7.0,23.0,62.0,37.10%,20.0,62.0,32.30%,18.0,25.0,72.00%,19.0,35.0,3.0,49.0,3.1,29.0,2.0,0.0,0.0,18.0,34.0,0.0,0.0,13.0,8.0,3.0,41.0,3.0,0.0,2014.0,단국대학교,대학농구리그
2047,최승민,3.0,2:00:00,34.0,11.0,7.0,16.0,43.80%,6.0,16.0,37.50%,2.0,3.0,66.70%,5.0,3.0,2.0,17.0,5.7,5.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,2014.0,단국대학교,MBC배 대학리그
2048,최승빈,3.0,0:38:41,12.0,4.0,6.0,15.0,40.00%,0.0,1.0,0.00%,0.0,3.0,0.00%,5.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2020.0,건국대학교,대학농구리그
2049,최승빈,3.0,0:52:33,18.0,6.0,6.0,16.0,37.50%,1.0,3.0,33.30%,3.0,4.0,75.00%,4.0,8.0,4.0,1.0,0.3,3.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,건국대학교,대학농구리그
2050,최승빈,2.0,1:06:08,16.0,8.0,7.0,16.0,43.80%,0.0,7.0,0.00%,2.0,2.0,100.00%,14.0,8.0,11.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,5.0,4.0,0.0,2021.0,건국대학교,대학농구리그
2051,최승빈,3.0,1:33:24,56.0,18.0,17.0,36.0,47.20%,5.0,13.0,38.50%,7.0,9.0,77.80%,15.0,10.0,8.0,6.0,2.0,5.0,2.0,0.0,0.0,3.0,5.0,0.0,1.0,1.0,2.0,1.0,4.0,5.0,0.0,2021.0,건국대학교,대학농구리그
2052,최승우,3.0,0:58:28,7.0,2.0,3.0,6.0,50.00%,0.0,2.0,0.00%,1.0,2.0,50.00%,2.0,2.0,1.0,5.0,1.7,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,0.0,2021.0,조선대학교,대학농구리그
2053,최승우,3.0,2:00:00,18.0,6.0,8.0,17.0,47.10%,0.0,4.0,0.00%,2.0,3.0,66.70%,0.0,6.0,2.0,9.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,2021.0,조선대학교,대학농구리그
2054,최승훈,8.0,0:33:29,9.0,1.0,1.0,4.0,25.00%,2.0,6.0,33.30%,1.0,2.0,50.00%,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2011.0,단국대학교,대학농구리그
2055,최승훈,22.0,7:00:38,98.0,4.0,11.0,23.0,47.80%,23.0,69.0,33.30%,7.0,10.0,70.00%,13.0,19.0,1.0,15.0,0.7,14.0,0.0,0.0,0.0,23.0,28.0,0.0,0.0,5.0,8.0,4.0,13.0,0.0,0.0,2012.0,단국대학교,대학농구리그
2056,최승훈,3.0,0:33:30,3.0,1.0,0.0,1.0,0.00%,1.0,7.0,14.30%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2012.0,단국대학교,MBC배 대학리그
2057,최승훈,16.0,7:11:47,121.0,7.0,20.0,46.0,43.50%,24.0,73.0,32.90%,9.0,13.0,69.20%,11.0,18.0,1.0,15.0,0.9,14.0,0.0,0.0,0.0,9.0,38.0,0.0,0.0,9.0,10.0,6.0,19.0,0.0,0.0,2013.0,단국대학교,대학농구리그
2058,최승훈,3.0,0:58:23,16.0,5.0,5.0,8.0,62.50%,2.0,9.0,22.20%,0.0,3.0,0.00%,1.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,2013.0,단국대학교,MBC배 대학리그
2059,최승훈,16.0,9:32:41,179.0,11.0,16.0,42.0,38.10%,46.0,138.0,33.30%,9.0,14.0,64.30%,15.0,21.0,2.0,15.0,0.9,18.0,0.0,0.0,0.0,12.0,35.0,0.0,0.0,14.0,6.0,6.0,24.0,0.0,0.0,2014.0,단국대학교,대학농구리그
2060,최승훈,3.0,1:43:17,36.0,12.0,7.0,10.0,70.00%,6.0,15.0,40.00%,4.0,5.0,80.00%,5.0,5.0,3.0,8.0,2.7,1.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0,0.0,2014.0,단국대학교,MBC배 대학리그
2061,최연성,16.0,0:09:52,5.0,0.0,1.0,5.0,20.00%,1.0,2.0,50.00%,0.0,0.0,0.00%,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2018.0,조선대학교,대학농구리그
2062,최연성,3.0,0:13:32,7.0,2.0,1.0,3.0,33.30%,1.0,2.0,50.00%,2.0,2.0,100.00%,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2018.0,조선대학교,MBC배 대학리그
2063,최영일,22.0,6:18:56,72.0,3.0,32.0,81.0,39.50%,0.0,1.0,0.00%,8.0,13.0,61.50%,20.0,35.0,2.0,2.0,0.1,4.0,9.0,0.0,0.0,26.0,15.0,0.0,0.0,20.0,1.0,1.0,16.0,3.0,0.0,2012.0,조선대학교,대학농구리그
2064,최영일,3.0,0:47:46,17.0,5.0,6.0,15.0,40.00%,0.0,0.0,0.00%,5.0,7.0,71.40%,4.0,8.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2012.0,조선대학교,MBC배 대학리그
2065,최영일,16.0,6:29:36,94.0,5.0,45.0,118.0,38.10%,0.0,0.0,0.00%,4.0,7.0,57.10%,24.0,35.0,3.0,9.0,0.6,5.0,9.0,0.0,0.0,18.0,14.0,0.0,0.0,12.0,4.0,4.0,17.0,0.0,0.0,2013.0,조선대학교,대학농구리그
2066,최영일,3.0,0:59:18,10.0,3.0,5.0,17.0,29.40%,0.0,3.0,0.00%,0.0,0.0,0.00%,3.0,11.0,4.0,1.0,0.3,3.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,2013.0,조선대학교,MBC배 대학리그
2067,최용윤,2.0,0:21:47,8.0,4.0,0.0,1.0,0.00%,2.0,3.0,66.70%,2.0,4.0,50.00%,1.0,4.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2002.0,단국대학교,MBC배 대학리그
2068,최우준,7.0,0:03:13,4.0,0.0,1.0,1.0,100.00%,0.0,0.0,0.00%,2.0,2.0,100.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2018.0,중앙대학교,대학농구리그
2069,최우준,3.0,0:00:00,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,중앙대학교,MBC배 대학리그
2070,최원민,4.0,0:12:57,0.0,0.0,0.0,0.0,0.00%,0.0,2.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2007.0,조선대학교,MBC배 대학리그
2071,최원민,4.0,1:53:19,24.0,6.0,8.0,13.0,61.50%,1.0,7.0,14.30%,5.0,8.0,62.50%,11.0,9.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2008.0,조선대학교,MBC배 대학리그
2072,최원민,3.0,0:51:42,3.0,1.0,0.0,0.0,0.00%,1.0,2.0,50.00%,0.0,0.0,0.00%,0.0,5.0,1.0,1.0,0.3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2009.0,조선대학교,MBC배 대학리그
2073,최원제,8.0,1:44:15,24.0,3.0,4.0,10.0,40.00%,5.0,22.0,22.70%,1.0,2.0,50.00%,3.0,12.0,1.0,3.0,0.4,4.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,2017.0,동국대학교,대학농구리그
2074,최원제,4.0,0:12:21,0.0,0.0,0.0,0.0,0.00%,0.0,2.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,동국대학교,MBC배 대학리그
2075,최원호,2.0,0:37:11,10.0,5.0,5.0,11.0,45.50%,0.0,1.0,0.00%,0.0,0.0,0.00%,3.0,2.0,2.0,1.0,0.5,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,1999.0,건국대학교,MBC배 대학리그
2076,최원호,2.0,0:45:24,12.0,6.0,3.0,7.0,42.90%,0.0,4.0,0.00%,6.0,6.0,100.00%,3.0,5.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2000.0,건국대학교,MBC배 대학리그
2077,최원호,3.0,1:11:17,18.0,6.0,5.0,13.0,38.50%,1.0,7.0,14.30%,5.0,9.0,55.60%,5.0,4.0,3.0,3.0,1.0,5.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2001.0,건국대학교,MBC배 대학리그
2078,최윤성,16.0,1:15:57,26.0,1.0,12.0,26.0,46.20%,0.0,0.0,0.00%,2.0,3.0,66.70%,9.0,14.0,1.0,1.0,0.1,1.0,3.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,2.0,1.0,6.0,2.0,1.0,2019.0,한양대학교,대학농구리그
2079,최윤성,3.0,0:20:21,0.0,0.0,0.0,3.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,한양대학교,MBC배 대학리그
2080,최윤성,3.0,0:15:21,2.0,0.0,1.0,4.0,25.00%,0.0,1.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2020.0,한양대학교,대학농구리그
2081,최윤성,3.0,0:16:33,2.0,0.0,1.0,2.0,50.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2020.0,한양대학교,대학농구리그
2082,최인규,15.0,0:02:14,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2016.0,조선대학교,대학농구리그
2083,최인규,3.0,0:04:42,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016.0,조선대학교,MBC배 대학리그
2084,최인규,16.0,0:27:57,8.0,0.0,2.0,6.0,33.30%,1.0,3.0,33.30%,1.0,2.0,50.00%,2.0,8.0,0.0,2.0,0.1,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,2017.0,조선대학교,대학농구리그
2085,최인규,3.0,0:11:12,0.0,0.0,0.0,1.0,0.00%,0.0,1.0,0.00%,0.0,0.0,0.00%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2017.0,조선대학교,MBC배 대학리그
2086,최인규,16.0,2:26:04,45.0,2.0,14.0,35.0,40.00%,3.0,6.0,50.00%,8.0,8.0,100.00%,5.0,12.0,1.0,13.0,0.8,3.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,2.0,1.0,19.0,4.0,0.0,2018.0,조선대학교,대학농구리그
2087,최인규,3.0,0:45:18,7.0,2.0,2.0,8.0,25.00%,0.0,2.0,0.00%,3.0,6.0,50.00%,3.0,9.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,1.0,2018.0,조선대학교,MBC배 대학리그
2088,최인규,16.0,2:58:52,33.0,2.0,15.0,34.0,44.10%,0.0,2.0,0.00%,3.0,5.0,60.00%,18.0,15.0,2.0,20.0,1.3,11.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,3.0,5.0,2.0,13.0,17.0,4.0,2019.0,조선대학교,대학농구리그
2089,최인규,3.0,0:41:36,10.0,3.0,5.0,6.0,83.30%,0.0,0.0,0.00%,0.0,0.0,0.00%,2.0,3.0,1.0,4.0,1.3,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2019.0,조선대학교,MBC배 대학리그
2090,최재섭,2.0,0:05:44,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.0,동국대학교,MBC배 대학리그
2091,최재우,3.0,1:55:35,58.0,19.0,16.0,26.0,61.50%,7.0,24.0,29.20%,5.0,5.0,100.00%,9.0,19.0,9.0,9.0,3.0,3.0,4.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,2.0,1.0,14.0,1.0,1.0,2020.0,조선대학교,대학농구리그
2092,최재우,3.0,1:53:06,52.0,17.0,17.0,28.0,60.70%,3.0,17.0,17.60%,9.0,16.0,56.30%,7.0,21.0,9.0,7.0,2.3,3.0,1.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,2020.0,조선대학교,대학농구리그
2093,최재우,3.0,1:49:30,50.0,16.0,14.0,24.0,58.30%,4.0,18.0,22.20%,10.0,13.0,76.90%,4.0,18.0,7.0,6.0,2.0,5.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,1.0,0.0,13.0,2.0,0.0,2021.0,조선대학교,대학농구리그
2094,최재우,3.0,2:00:00,59.0,19.0,17.0,28.0,60.70%,5.0,21.0,23.80%,10.0,15.0,66.70%,8.0,24.0,10.0,11.0,3.7,4.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,2021.0,조선대학교,대학농구리그
2095,최재형,5.0,0:39:26,17.0,3.0,4.0,6.0,66.70%,2.0,5.0,40.00%,3.0,7.0,42.90%,4.0,6.0,2.0,2.0,0.4,2.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2005.0,연세대학교,MBC배 대학리그
2096,최재호,14.0,1:12:21,17.0,1.0,6.0,14.0,42.90%,1.0,9.0,11.10%,2.0,3.0,66.70%,1.0,6.0,0.0,5.0,0.4,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,3.0,6.0,12.0,2.0,2013.0,상명대학교,대학농구리그
2097,최재호,3.0,0:00:00,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,상명대학교,MBC배 대학리그
2098,최재호,16.0,1:35:40,15.0,0.0,3.0,14.0,21.40%,2.0,16.0,12.50%,3.0,4.0,75.00%,3.0,6.0,0.0,3.0,0.2,6.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,2.0,2.0,4.0,2.0,1.0,2014.0,상명대학교,대학농구리그
2099,최재호,3.0,1:06:17,22.0,7.0,8.0,13.0,61.50%,2.0,9.0,22.20%,0.0,0.0,0.00%,2.0,11.0,4.0,4.0,1.3,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,6.0,3.0,0.0,2014.0,상명대학교,MBC배 대학리그
2100,최재호,16.0,8:36:59,190.0,11.0,42.0,99.0,42.40%,30.0,118.0,25.40%,16.0,25.0,64.00%,10.0,36.0,2.0,20.0,1.3,22.0,6.0,0.0,1.0,18.0,14.0,0.0,0.0,12.0,18.0,7.0,24.0,2.0,3.0,2015.0,상명대학교,대학농구리그
2101,최재호,3.0,1:18:31,34.0,11.0,4.0,9.0,44.40%,8.0,17.0,47.10%,2.0,3.0,66.70%,2.0,7.0,3.0,1.0,0.3,5.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,2015.0,상명대학교,MBC배 대학리그
2102,최재호,16.0,5:23:20,95.0,5.0,20.0,50.0,40.00%,14.0,60.0,23.30%,13.0,21.0,61.90%,4.0,22.0,1.0,16.0,1.0,12.0,5.0,0.0,0.0,12.0,10.0,0.0,0.0,13.0,7.0,3.0,16.0,6.0,2.0,2016.0,상명대학교,대학농구리그
2103,최재호,3.0,1:31:30,26.0,8.0,8.0,15.0,53.30%,3.0,20.0,15.00%,1.0,3.0,33.30%,1.0,10.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,0.0,1.0,8.0,0.0,0.0,2016.0,상명대학교,MBC배 대학리그
2104,최재화,14.0,4:31:54,56.0,4.0,22.0,46.0,47.80%,3.0,16.0,18.80%,3.0,9.0,33.30%,4.0,28.0,2.0,20.0,1.4,11.0,1.0,0.0,0.0,17.0,12.0,0.0,0.0,12.0,2.0,2.0,30.0,1.0,0.0,2016.0,경희대학교,대학농구리그
2105,최재화,3.0,0:53:46,8.0,2.0,3.0,10.0,30.00%,0.0,2.0,0.00%,2.0,2.0,100.00%,2.0,4.0,2.0,5.0,1.7,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,2016.0,경희대학교,MBC배 대학리그
2106,최재화,16.0,3:39:52,47.0,2.0,11.0,29.0,37.90%,3.0,17.0,17.60%,16.0,22.0,72.70%,7.0,31.0,2.0,35.0,2.2,12.0,0.0,0.0,0.0,18.0,16.0,0.0,0.0,3.0,7.0,4.0,28.0,10.0,2.0,2017.0,경희대학교,대학농구리그
2107,최재화,5.0,1:01:02,19.0,3.0,6.0,12.0,50.00%,2.0,7.0,28.60%,1.0,2.0,50.00%,4.0,10.0,2.0,6.0,1.2,5.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,3.0,1.0,8.0,2.0,0.0,2017.0,경희대학교,MBC배 대학리그
2108,최재화,16.0,6:02:43,119.0,7.0,34.0,72.0,47.20%,5.0,26.0,19.20%,36.0,50.0,72.00%,14.0,47.0,3.0,61.0,3.8,16.0,2.0,0.0,0.0,25.0,33.0,0.0,0.0,4.0,10.0,2.0,36.0,6.0,0.0,2018.0,경희대학교,대학농구리그
2109,최재화,4.0,1:46:28,27.0,6.0,7.0,17.0,41.20%,3.0,11.0,27.30%,4.0,4.0,100.00%,3.0,14.0,4.0,18.0,4.5,10.0,1.0,0.0,0.0,7.0,9.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,2018.0,경희대학교,MBC배 대학리그
2110,최재화,13.0,5:20:37,113.0,8.0,38.0,72.0,52.80%,8.0,30.0,26.70%,13.0,20.0,65.00%,5.0,46.0,3.0,81.0,6.2,15.0,1.0,0.0,0.0,15.0,26.0,0.0,0.0,7.0,13.0,5.0,34.0,4.0,1.0,2019.0,경희대학교,대학농구리그
2111,최재화,4.0,1:52:39,17.0,4.0,7.0,20.0,35.00%,1.0,11.0,9.10%,0.0,0.0,0.00%,3.0,21.0,6.0,31.0,7.8,9.0,1.0,0.0,0.0,5.0,11.0,0.0,0.0,3.0,2.0,2.0,11.0,5.0,0.0,2019.0,경희대학교,MBC배 대학리그
2112,최정호,1.0,0:00:00,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,동국대학교,대학농구리그
2113,최준수,10.0,0:19:30,6.0,0.0,1.0,1.0,100.00%,1.0,2.0,50.00%,1.0,2.0,50.00%,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2015.0,조선대학교,대학농구리그
2114,최지상,1.0,0:07:56,10.0,10.0,5.0,6.0,83.30%,0.0,1.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2004.0,연세대학교,MBC배 대학리그
2115,최지우,2.0,0:05:27,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,조선대학교,대학농구리그
2116,최지우,2.0,0:00:00,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,조선대학교,MBC배 대학리그
2117,최진국,5.0,0:38:28,6.0,1.0,3.0,9.0,33.30%,0.0,0.0,0.00%,0.0,2.0,0.00%,1.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2006.0,명지대학교,MBC배 대학리그
2118,최진혁,16.0,7:56:52,185.0,11.0,39.0,77.0,50.60%,28.0,79.0,35.40%,23.0,27.0,85.20%,26.0,56.0,5.0,19.0,1.2,23.0,8.0,0.0,0.0,22.0,21.0,0.0,1.0,1.0,3.0,2.0,21.0,6.0,0.0,2019.0,상명대학교,대학농구리그
2119,최진혁,4.0,2:08:40,22.0,5.0,8.0,15.0,53.30%,1.0,19.0,5.30%,3.0,4.0,75.00%,4.0,14.0,4.0,4.0,1.0,3.0,2.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,3.0,0.0,7.0,1.0,0.0,2019.0,상명대학교,MBC배 대학리그
2120,최진혁,3.0,1:53:08,60.0,20.0,19.0,31.0,61.30%,4.0,14.0,28.60%,10.0,10.0,100.00%,5.0,15.0,6.0,11.0,3.7,1.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,3.0,0.0,10.0,3.0,0.0,2020.0,상명대학교,대학농구리그
2121,최진혁,3.0,1:51:07,53.0,17.0,13.0,19.0,68.40%,7.0,22.0,31.80%,6.0,9.0,66.70%,0.0,7.0,2.0,7.0,2.3,3.0,1.0,0.0,0.0,6.0,5.0,0.0,1.0,1.0,2.0,0.0,6.0,5.0,1.0,2020.0,상명대학교,대학농구리그
2122,최진혁,3.0,1:56:33,59.0,19.0,12.0,21.0,57.10%,10.0,30.0,33.30%,5.0,8.0,62.50%,2.0,15.0,5.0,1.0,0.3,5.0,2.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,4.0,1.0,9.0,3.0,0.0,2021.0,상명대학교,대학농구리그
2123,최태욱,1.0,0:00:00,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,경희대학교,대학농구리그
