,선수명,경기수,전체 출전시간,득점 전체,득점 평균,2점슛 성공,2점슛 시도,2점슛 성공률,3점슛 성공,3점슛 시도,3점슛 성공률,자유투 성공,자유투 시도,자유투 성공률,공격 리바운드,수비 리바운드,평균 리바운드,전체 어시스트,평균 어시스트,스틸,블록,덩크슛 성공,덩크슛 시도,파울(자유튜유),파울(자유투무),테크니컬 파울,굿디펜스,속공,FBF,턴오버,팀 리바운드,팀 턴오버,대회년도,대학교
1789,전태현,0.8386355,1.9445467,1.3842088,0.7250015,1.1755363,1.1698793,0.47276422,1.4789599,1.7934449,0.41652432,0.60619795,0.88117,0.5099175,3.7491975,1.6024194,1.610149,0.36950713,-0.0434943,0.48211107,3.1026814,-0.07178532,-0.09591649,1.9750849,2.6051593,-0.124685906,-0.14439434,-0.13414168,0.17970644,1.6659669,1.4614916,-0.2684201,2019.0,건국대학교
1790,전태현,-0.56873155,-0.3779657,-0.48183477,-0.5424153,-0.38360244,-0.41332608,0.47276422,-0.43505692,-0.24613976,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.3498574,-0.25665504,-0.34964395,-0.3020919,0.06589094,0.623434,-0.07178532,-0.09591649,-0.11789962,-0.6033648,-0.124685906,-0.47883502,-0.13414168,-0.39023393,-0.22488552,-0.053517554,-0.2684201,2017.0,건국대학교
1791,전태현,-0.56873155,0.13580617,0.115299195,1.1474738,-0.13742265,0.044970214,-0.09618279,0.71335316,0.66034234,0.63828975,-0.50976527,-0.542196,-0.95482904,0.41991156,0.54493606,2.5435512,-0.46950248,-0.56068945,-0.14221913,0.12758447,-0.07178532,-0.09591649,0.57976186,0.5196185,-0.124685906,-0.47883502,-0.13414168,-0.39023393,-0.08982463,-0.053517554,-0.2684201,2019.0,건국대학교
1792,전태현,1.3663982,2.6764154,2.2799098,0.9362377,1.2575963,2.0031452,-0.02123169,3.77578,3.0398579,0.88223165,0.28735134,0.6621906,0.2839436,2.5007153,1.8464539,0.67674696,0.24964863,-0.2158927,1.3145514,3.1026814,-0.07178532,-0.09591649,3.7192388,4.048995,-0.124685906,-0.14439434,0.46956164,1.8895276,1.1257234,1.1584897,2.2592483,2018.0,건국대학교
1793,전태현,-0.56873155,0.029831585,-0.20814836,0.30252922,-0.4656624,-0.08001968,-0.9478999,0.1391481,0.37706667,0.19475892,0.12792802,0.11474215,0.86112994,-0.27368966,-0.10582281,0.21004596,-0.109926924,0.30130246,-0.14221913,0.12758447,-0.07178532,-0.09591649,0.75417733,0.03833996,-0.124685906,-0.47883502,-0.13414168,2.459468,-0.3599464,-0.35651937,-0.2684201,2018.0,건국대학교
1794,전태현,-0.56873155,-0.040135067,-0.28279012,0.09129308,-0.38360244,-0.16334628,-0.5492963,-0.05225357,0.09379102,0.19475892,-0.19091861,0.005252462,0.13420184,0.0037508307,0.13821177,1.143448,-0.22978544,0.042704865,-0.14221913,1.1192834,-0.07178532,-0.09591649,0.23093113,-0.28251243,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.3599464,-0.35651937,-0.2684201,2020.0,건국대학교
1795,전태현,1.542319,1.8763365,1.6330147,0.30252922,1.9961356,2.6280947,0.142298,0.71335316,1.1135833,0.25685322,0.9250446,1.3191288,0.4854143,2.361995,1.6024194,0.67674696,0.12979011,-0.3020919,0.06589094,1.1192834,-0.07178532,-0.09591649,3.7192388,1.8030281,-0.124685906,0.19004633,1.3751166,0.7496468,0.7205407,1.7644933,-0.2684201,2017.0,건국대학교
1796,정 훈,-0.21688978,0.5244285,0.9861195,1.7811823,0.7652366,0.9198995,0.2819796,0.71335316,0.6036872,0.7092546,1.5627378,1.4286184,1.0108716,1.1135128,1.1956949,2.0768502,0.48936567,0.8184976,-0.14221913,3.5985308,-0.07178532,-0.09591649,0.57976186,-0.28251243,-0.124685906,0.524487,-0.43599334,-0.39023393,0.7205407,-0.35651937,-0.2684201,2000.0,성균관대학교
1797,정 훈,-0.21688978,0.6955394,0.9612389,1.7811823,0.7652366,0.8365729,0.37396505,0.52195144,0.20710129,1.1572207,1.8815845,1.4286184,1.3130778,0.41991156,0.38224635,0.67674696,0.00993159,0.12890407,1.1064414,3.1026814,-0.07178532,-0.09591649,0.9285927,0.35919234,-0.124685906,0.524487,-0.43599334,-0.39023393,1.1257234,-0.35651937,-0.2684201,1999.0,성균관대학교
1798,정 훈,-0.39281067,0.55765533,1.0607612,2.6261268,1.503776,0.8782362,1.2018341,0.1391481,0.4337218,0.14153522,0.60619795,0.33372155,1.4274261,1.1135128,0.8703155,2.5435512,0.24964863,0.73229843,0.274001,5.0860796,-0.07178532,-0.09591649,0.75417733,-0.122086234,-0.124685906,1.5278089,-0.43599334,-0.39023393,-0.08982463,-0.35651937,-0.2684201,2001.0,성균관대학교
1799,정겨운,-0.39281067,-0.5717645,-0.53159595,-0.7536515,-0.54772234,-0.49665266,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.19091861,-0.32321662,1.7677482,-0.4124099,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,0.05651576,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2015.0,건국대학교
1800,정겨운,1.542319,2.5048654,2.926805,1.1474738,3.4732141,4.96124,0.0230576,-0.24365525,-0.07617437,-0.05805363,5.867167,6.1366754,0.8311816,2.9168758,2.985282,1.143448,0.48936567,-0.12969351,1.5226614,2.1109824,-0.07178532,-0.09591649,4.0680695,2.444733,-0.124685906,-0.14439434,3.1862266,4.169289,3.0165758,2.067495,-0.2684201,2017.0,건국대학교
1801,정겨운,1.7182399,-0.61113906,-0.5813571,-0.7536515,-0.54772234,-0.53831595,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.292315,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2014.0,건국대학교
1802,정겨운,-0.21688978,-0.54600275,-0.38231245,-0.5424153,-0.38360244,-0.41332608,0.47276422,-0.43505692,-0.4727603,-0.69230264,0.12792802,0.11474215,0.86112994,-0.5511302,-0.43120223,-0.72335607,-0.34964395,-0.3882911,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.292315,-0.28251243,-0.124685906,-0.47883502,-0.13414168,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2014.0,건국대학교
1803,정겨운,-0.56873155,-0.600161,-0.53159595,-0.7536515,-0.4656624,-0.49665266,0.47276422,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.46673036,-0.6033648,-0.124685906,-0.47883502,-0.13414168,-0.39023393,-0.4950073,-0.35651937,-0.2684201,2016.0,건국대학교
1804,정겨운,1.542319,-0.54746646,-0.5813571,-0.7536515,-0.54772234,-0.53831595,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.4124099,-0.51254714,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.46673036,-0.44293863,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.3599464,-0.35651937,-0.2684201,2015.0,건국대학교
1805,정겨운,1.7182399,-0.067506954,-0.35743186,-0.7536515,-0.30154252,0.044970214,-0.5492963,-0.43505692,-0.35945,-0.69230264,-0.031495303,0.11474215,0.40645957,0.41991156,-0.10582281,-0.72335607,-0.46950248,-0.56068945,-0.14221913,-0.368265,-0.07178532,-0.09591649,0.23093113,0.03833996,-0.124685906,0.19004633,-0.13414168,-0.39023393,-0.22488552,-0.35651937,-0.2684201,2016.0,건국대학교
1806,정겨운,-0.56873155,0.24075615,0.3889856,1.9924184,0.35493693,1.2532059,-0.3789529,-0.43505692,-0.4727603,-0.69230264,2.200431,1.6475978,1.3593615,1.1135128,0.21955663,2.5435512,0.12979011,0.9046969,-0.14221913,-0.368265,-0.07178532,-0.09591649,0.23093113,0.03833996,-0.124685906,-0.47883502,0.7714133,0.17970644,0.45041892,0.24948426,0.99541414,2017.0,건국대학교
1807,정경섭,-0.74465245,-0.6512455,-0.5813571,-0.7536515,-0.54772234,-0.5799793,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2011.0,조선대학교
1808,정관호,-0.56873155,-0.5293161,-0.53159595,-0.7536515,-0.4656624,-0.53831595,2.1761982,-0.43505692,-0.35945,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.46673036,-0.6033648,-0.124685906,-0.14439434,-0.13414168,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2019.0,단국대학교
1809,정관호,0.66271466,-0.52433944,-0.48183477,-0.7536515,-0.38360244,-0.49665266,2.1761982,-0.43505692,-0.41610515,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.51254714,-0.72335607,-0.46950248,-0.56068945,-0.3503292,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.44293863,-0.124685906,-0.47883502,-0.13414168,-0.39023393,-0.6300682,0.24948426,0.99541414,2019.0,단국대학교
1810,정규화,-0.56873155,-0.20817213,-0.009103711,0.7250015,0.35493693,0.4616032,0.26835212,-0.43505692,-0.35945,-0.69230264,-0.35034192,-0.4327063,1.7677482,-0.27368966,-0.26851252,0.21004596,0.36950713,1.4218919,-0.3503292,-0.368265,-0.07178532,-0.09591649,-0.46673036,-0.44293863,-0.124685906,-0.47883502,-0.13414168,-0.39023393,0.31535804,-0.35651937,-0.2684201,2020.0,조선대학교
1811,정규화,-0.56873155,0.40264553,0.81195545,3.048599,1.5858359,0.9615628,1.1643585,-0.24365525,-0.3027949,0.7846549,-0.35034192,-0.10423723,-0.27418473,1.3909533,0.056866914,2.5435512,0.9687997,2.8872783,0.06589094,1.1192834,-0.07178532,-0.09591649,-0.292315,-0.122086234,-0.124685906,-0.47883502,0.16770999,-0.39023393,0.8556016,-0.35651937,-0.2684201,2021.0,조선대학교
1812,정규화,-0.56873155,0.24017066,0.7870749,3.048599,1.3396561,1.5031857,0.3364895,-0.05225357,-0.1328295,0.7846549,-0.031495303,0.005252462,0.67871726,0.5586318,0.13821177,1.610149,0.36950713,1.4218919,-0.14221913,0.623434,-0.07178532,-0.09591649,0.05651576,0.19876616,-0.124685906,-0.47883502,-0.43599334,1.3195871,0.7205407,-0.053517554,0.99541414,2020.0,조선대학교
1813,정규화,-0.56873155,0.3140894,0.46362734,2.2036545,1.0934763,0.8782362,0.7146519,-0.43505692,-0.35945,-0.69230264,-0.19091861,0.005252462,0.13420184,0.41991156,0.38224635,2.0768502,0.24964863,1.1632944,-0.14221913,0.12758447,-0.07178532,-0.09591649,0.4053465,-0.122086234,-0.124685906,-0.47883502,-0.13414168,-0.39023393,0.99066246,0.55248606,-0.2684201,2021.0,조선대학교
1814,정기엽,-0.56873155,-0.51760626,-0.55647653,-0.7536515,-0.54772234,-0.5799793,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.35034192,-0.32321662,0.40645957,-0.5511302,-0.51254714,-0.72335607,-0.34964395,-0.3020919,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.3599464,-0.35651937,-0.2684201,2006.0,한양대학교
1815,정민혁,-0.56873155,0.11955869,0.36410502,1.7811823,0.19081707,0.044970214,0.81345105,0.71335316,0.54703206,0.7846549,-0.19091861,-0.10423723,0.40645957,-0.13496941,0.056866914,0.67674696,0.24964863,1.1632944,-0.14221913,-0.368265,-0.07178532,-0.09591649,-0.292315,-0.6033648,-0.124685906,-0.47883502,0.16770999,-0.39023393,0.8556016,-0.35651937,-0.2684201,2021.0,경희대학교
1816,정민혁,-0.39281067,-0.43988177,-0.45695418,-0.5424153,-0.4656624,-0.45498937,-0.09618279,-0.24365525,-0.3027949,0.7846549,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.3498574,-0.72335607,-0.34964395,-0.3020919,-0.3503292,-0.368265,-0.07178532,-0.09591649,-0.46673036,-0.44293863,-0.124685906,-0.47883502,0.16770999,-0.39023393,-0.08982463,1.1584897,0.99541414,2018.0,경희대학교
1817,정민혁,-0.56873155,-0.35132566,-0.38231245,-0.3311792,-0.4656624,-0.32999948,-0.66172296,-0.05225357,-0.07617437,0.5761954,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.43120223,-0.72335607,-0.22978544,0.042704865,-0.3503292,-0.368265,-0.07178532,-0.09591649,-0.46673036,-0.122086234,-0.124685906,-0.14439434,-0.43599334,-0.39023393,-0.3599464,0.24948426,-0.2684201,2019.0,경희대학교
1818,정민혁,-0.56873155,0.09350417,0.065538034,0.9362377,-0.13742265,-0.24667288,0.8986228,0.33054978,0.54703206,0.2923357,0.12792802,0.33372155,0.40645957,-0.5511302,-0.43120223,-0.72335607,0.24964863,1.1632944,0.06589094,-0.368265,-0.07178532,-0.09591649,-0.11789962,-0.122086234,-0.124685906,-0.47883502,-0.13414168,0.7496468,-0.3599464,-0.35651937,-0.2684201,2020.0,경희대학교
1819,정민혁,1.7182399,0.6078615,0.28946328,-0.3311792,0.10875714,0.0033069162,0.7146519,0.33054978,1.3402039,-0.13788918,0.60619795,0.33372155,1.4274261,0.14247108,0.6262809,-0.25665504,0.12979011,-0.3020919,0.8983313,0.12758447,-0.07178532,-0.09591649,0.75417733,0.35919234,-0.124685906,-0.47883502,-0.13414168,0.17970644,0.31535804,1.4614916,0.99541414,2018.0,경희대학교
1820,정민혁,-0.56873155,0.23387659,-0.058864873,0.7250015,-0.21948259,0.0033069162,-0.2563056,0.33054978,0.8869629,0.04839376,-0.35034192,-0.32321662,0.40645957,-0.5511302,-0.26851252,-0.25665504,0.6092242,2.0252864,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.11789962,-0.28251243,-0.124685906,-0.14439434,-0.43599334,1.3195871,0.8556016,-0.35651937,-0.2684201,2021.0,경희대학교
1821,정민혁,0.8386355,0.7779478,0.7870749,0.30252922,0.43699685,0.29495,0.7146519,1.0961565,1.2268935,0.49192455,0.60619795,0.55270094,0.950975,-0.13496941,0.54493606,-0.25665504,0.48936567,0.042704865,0.48211107,0.12758447,-0.07178532,-0.09591649,1.103008,0.35919234,-0.124685906,0.524487,1.6769683,-0.39023393,0.045236256,-0.35651937,-0.2684201,2019.0,경희대학교
1822,정바일,-0.040968895,-0.35791248,-0.20814836,-0.3311792,-0.055362727,0.0033069162,0.23087658,-0.24365525,-0.18948463,0.19475892,-0.50976527,-0.542196,-0.95482904,-0.27368966,-0.024477948,-0.25665504,-0.46950248,-0.56068945,-0.55843925,-0.368265,7.0849,6.0134306,0.57976186,-0.6033648,-0.124685906,-0.47883502,-0.13414168,-0.39023393,-0.4950073,-0.35651937,-0.2684201,2016.0,중앙대학교
1823,정바일,-0.56873155,-0.61392015,-0.50671536,-0.5424153,-0.54772234,-0.5799793,-1.23067,-0.24365525,-0.35945,1.5253513,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.51254714,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.4950073,-0.35651937,-0.2684201,2015.0,중앙대학교
1824,정바일,-0.74465245,-0.6461224,-0.5813571,-0.7536515,-0.54772234,-0.5799793,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.51254714,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.4950073,-0.35651937,-0.2684201,2016.0,중앙대학교
1825,정바일,-0.56873155,-0.6512455,-0.5813571,-0.7536515,-0.54772234,-0.5799793,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2015.0,중앙대학교
1826,정배권,-0.56873155,-0.6512455,-0.5813571,-0.7536515,-0.54772234,-0.5799793,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2021.0,성균관대학교
1827,정배권,-0.92057335,-0.5634212,-0.45695418,0.30252922,-0.38360244,-0.49665266,2.1761982,-0.43505692,-0.35945,-0.69230264,-0.35034192,-0.32321662,0.40645957,-0.4124099,-0.51254714,0.21004596,-0.34964395,0.30130246,-0.14221913,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.13414168,-0.39023393,-0.3599464,-0.35651937,-0.2684201,2021.0,성균관대학교
1828,정성훈,-0.040968895,0.2684208,-0.18326779,-0.3311792,-0.055362727,0.5032665,-0.4436834,-0.43505692,-0.41610515,-0.69230264,0.12792802,0.7716803,-0.048210837,1.6683937,0.46359122,1.143448,-0.22978544,-0.3020919,-0.3503292,0.12758447,-0.07178532,-0.09591649,0.75417733,0.6800447,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.22488552,-0.053517554,2.2592483,2019.0,중앙대학교
1829,정성훈,-0.74465245,-0.52916974,-0.28279012,0.51376534,-0.21948259,-0.41332608,2.1761982,-0.43505692,-0.4727603,-0.69230264,0.12792802,0.11474215,0.86112994,-0.4124099,-0.26851252,0.21004596,-0.22978544,0.30130246,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.46673036,-0.122086234,-0.124685906,-0.47883502,0.16770999,-0.39023393,-0.3599464,-0.35651937,-0.2684201,2021.0,중앙대학교
1830,정성훈,1.7182399,-0.111858204,0.065538034,-0.5424153,0.35493693,0.29495,0.5545291,-0.43505692,-0.4727603,-0.69230264,0.12792802,0.6621906,0.036189057,0.97479254,0.056866914,-0.25665504,-0.34964395,-0.47449026,-0.55843925,1.1192834,7.0849,6.0134306,0.9285927,0.19876616,-0.124685906,-0.47883502,0.16770999,-0.39023393,0.045236256,0.24948426,-0.2684201,2019.0,중앙대학교
1831,정수원,-0.74465245,-0.52565676,-0.28279012,0.51376534,-0.13742265,-0.37166277,2.1761982,-0.43505692,-0.4727603,-0.69230264,-0.19091861,-0.32321662,1.7677482,-0.13496941,-0.43120223,0.21004596,-0.34964395,-0.12969351,-0.3503292,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.44293863,-0.124685906,-0.47883502,0.16770999,-0.39023393,-0.4950073,0.8554879,0.99541414,2021.0,연세대학교
1832,정수원,0.134952,-0.3450316,-0.38231245,-0.5424153,-0.38360244,-0.32999948,-0.09618279,-0.43505692,-0.35945,-0.69230264,0.12792802,-0.10423723,1.7677482,0.0037508307,-0.18716767,-0.25665504,-0.109926924,-0.2158927,-0.14221913,-0.368265,-0.07178532,-0.09591649,0.57976186,-0.122086234,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.4950073,0.24948426,-0.2684201,2019.0,연세대학교
1833,정수원,-0.56873155,-0.5082383,-0.53159595,-0.7536515,-0.4656624,-0.49665266,0.47276422,-0.43505692,-0.41610515,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.4124099,-0.51254714,-0.72335607,-0.22978544,0.042704865,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.292315,-0.44293863,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.053517554,-0.2684201,2020.0,연세대학교
1834,정수원,-0.56873155,-0.4046057,-0.53159595,-0.7536515,-0.4656624,-0.49665266,0.47276422,-0.43505692,-0.41610515,-0.69230264,-0.50976527,-0.542196,-0.95482904,0.14247108,-0.26851252,0.67674696,-0.109926924,0.30130246,0.06589094,-0.368265,-0.07178532,-0.09591649,-0.292315,-0.44293863,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.3599464,-0.053517554,-0.2684201,2021.0,연세대학교
1835,정수원,-0.39281067,-0.5121904,-0.53159595,-0.7536515,-0.4656624,-0.45498937,-0.09618279,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,0.0037508307,-0.26851252,0.21004596,-0.34964395,-0.3020919,-0.3503292,-0.368265,-0.07178532,-0.09591649,-0.46673036,-0.44293863,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2019.0,연세대학교
1836,정수원,-0.74465245,-0.5376594,-0.50671536,-0.5424153,-0.4656624,-0.45498937,-0.09618279,-0.43505692,-0.41610515,-0.69230264,-0.35034192,-0.32321662,0.40645957,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.46673036,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.4950073,-0.35651937,-0.2684201,2020.0,연세대학교
1837,정시영,-0.92057335,-0.6426094,-0.5813571,-0.7536515,-0.54772234,-0.5799793,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.4950073,-0.35651937,-0.2684201,2004.0,고려대학교
1838,정시영,-0.92057335,-0.63558346,-0.55647653,-0.5424153,-0.54772234,-0.5799793,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.35034192,-0.32321662,0.40645957,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2005.0,고려대학교
1839,정시영,-0.92057335,-0.6237272,-0.5813571,-0.7536515,-0.54772234,-0.53831595,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2006.0,고려대학교
1840,정연우,-0.56873155,-0.63602257,-0.55647653,-0.7536515,-0.54772234,-0.5799793,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.35034192,-0.32321662,0.40645957,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2021.0,중앙대학교
1841,정우진,-0.56873155,-0.5846454,-0.5813571,-0.7536515,-0.54772234,-0.5799793,-1.23067,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.51254714,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.44293863,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.3599464,-0.35651937,-0.2684201,2020.0,한양대학교
1842,정우진,-0.74465245,-0.63865733,-0.53159595,-0.5424153,-0.4656624,-0.53831595,2.1761982,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.32321662,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.053517554,-0.2684201,2020.0,한양대학교
1843,정우진,-0.56873155,-0.49799216,-0.50671536,-0.5424153,-0.54772234,-0.53831595,-1.23067,-0.24365525,-0.41610515,3.7430053,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.109926924,0.30130246,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.46673036,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.6300682,-0.35651937,-0.2684201,2021.0,한양대학교
1844,정우진,-0.56873155,-0.37650195,-0.4320736,-0.3311792,-0.30154252,-0.24667288,0.046905678,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.32321662,-0.95482904,-0.27368966,-0.3498574,-0.25665504,-0.34964395,-0.3020919,-0.55843925,-0.368265,-0.07178532,-0.09591649,0.05651576,-0.44293863,-0.124685906,-0.14439434,-0.43599334,-0.39023393,-0.3599464,-0.053517554,-0.2684201,2021.0,한양대학교
1845,정윤묵,-0.92057335,-0.61157817,-0.53159595,-0.3311792,-0.4656624,-0.53831595,2.1761982,-0.43505692,-0.4727603,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.64114577,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.4950073,-0.35651937,-0.2684201,2008.0,단국대학교
1846,정윤묵,-0.92057335,-0.6044059,-0.5813571,-0.7536515,-0.54772234,-0.45498937,-1.23067,-0.43505692,-0.41610515,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.593892,-0.72335607,-0.46950248,-0.56068945,-0.55843925,-0.368265,-0.07178532,-0.09591649,-0.46673036,-0.6033648,-0.124685906,-0.47883502,-0.43599334,-0.39023393,-0.4950073,-0.35651937,-0.2684201,2007.0,단국대학교
1847,정윤묵,-0.56873155,-0.444273,-0.53159595,-0.7536515,-0.4656624,-0.53831595,2.1761982,-0.43505692,-0.3027949,-0.69230264,-0.50976527,-0.542196,-0.95482904,-0.5511302,-0.51254714,-0.72335607,-0.46950248,-0.56068945,-0.3503292,-0.368265,-0.07178532,-0.09591649,-0.292315,-0.28251243,-0.124685906,-0.14439434,-0.43599334,-0.39023393,-0.3599464,-0.35651937,-0.2684201,2009.0,단국대학교
1848,정의엽,-0.56873155,0.15176092,-0.009103711,0.7250015,-0.38360244,-0.08001968,-0.66172296,0.71335316,0.66034234,0.63828975,-0.35034192,-0.21372692,-0.048210837,-0.13496941,0.13821177,1.143448,0.36950713,1.4218919,-0.3503292,0.12758447,-0.07178532,-0.09591649,0.23093113,-0.28251243,-0.124685906,-0.14439434,0.16770999,0.17970644,0.18029715,-0.053517554,-0.2684201,2018.0,명지대학교
1849,정의엽,-0.56873155,-0.18314222,-0.10862604,0.51376534,-0.13742265,-0.12168298,0.31945515,0.1391481,-0.07617437,1.2104443,-0.50976527,-0.542196,-0.95482904,-0.13496941,-0.18716767,0.21004596,0.48936567,1.7666888,0.274001,0.12758447,-0.07178532,-0.09591649,-0.46673036,-0.6033648,-0.124685906,-0.47883502,0.16770999,-0.39023393,-0.08982463,0.24948426,0.99541414,2017.0,명지대학교
