,Unnamed: 0,경기,년도,순위,선수명,팀,PTS,FG,FGA,FG%,FT,FTA,FT%,PP,PPA,PP%,REB_OFF,REB_DEF,REB_TOT,AST,TO,STL,BS,DF
137,6011,플레이오프,2000-2001,58,구본근,대전현대,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,3563,정규경기,2001-2002,132,구본근,전주KCC,0.7,0.4,0.6,63.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.5,0.1,0.1,0.2,0.1,0.7
139,5931,플레이오프,2001-2002,53,구본근,전주KCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,4259,정규경기,1997,83,구장환,인천대우증권,1.0,0.4,1.0,37.5,0.3,0.4,66.7,0.0,0.0,0.0,0.6,0.9,1.5,0.4,0.4,0.8,0.1,1.4
141,6325,플레이오프,1997,65,구장환,인천대우증권,0.5,0.3,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.3,0.5,0.3,0.0,1.8
142,4145,정규경기,1997-1998,119,구장환,인천대우증권,1.1,0.4,0.9,46.2,0.3,0.7,36.4,0.0,0.0,0.0,0.4,0.5,0.9,0.3,0.6,0.3,0.1,1.3
143,6219,플레이오프,1997-1998,34,구장환,인천대우증권,4.0,1.0,2.0,50.0,2.0,2.0,100.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,1.0,0.0,4.0
144,3859,정규경기,1999-2000,127,구장환,인천신세기,0.4,0.2,0.4,50.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,1.1,1.5,0.2,0.3,0.4,0.0,1.7
145,4507,플레이오프,2018 KBL D리그,9,권성진,전자랜드,5.0,2.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0
146,7636,D리그 2차,2018 KBL D리그,67,권성진,전자랜드,2.3,0.8,3.3,23.1,0.8,1.3,60.0,0.8,2.5,30.0,0.0,2.3,2.3,0.5,0.8,0.3,0.0,2.0
147,6576,D리그 1차,2019 KBL D리그,68,권성진,전자랜드,5.6,2.1,2.3,45.7,0.3,0.4,66.7,0.7,1.2,61.1,0.4,1.7,2.1,1.2,0.9,0.6,0.0,2.1
148,4505,플레이오프,2018 KBL D리그,7,권시현,KCC,11.0,4.0,5.0,60.0,2.0,3.0,66.7,2.0,3.0,66.7,1.0,10.0,11.0,5.0,5.0,1.0,0.0,3.0
149,6642,D리그 1차,2018 KBL D리그,55,권시현,KCC,3.0,1.2,4.0,25.0,0.4,1.0,40.0,0.8,2.8,28.6,0.4,1.8,2.2,2.4,1.0,0.4,0.2,2.2
150,7599,D리그 2차,2018 KBL D리그,30,권시현,KCC,9.5,3.8,5.8,56.5,1.5,1.5,100.0,2.0,3.3,61.5,0.8,1.3,2.0,3.8,1.3,2.0,0.0,1.8
151,723,정규경기,2018-2019,185,권시현,전주KCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,6523,D리그 1차,2019 KBL D리그,15,권시현,KCC,15.3,5.5,7.7,54.3,2.9,3.8,75.4,3.2,5.5,57.8,0.9,2.7,3.6,3.9,2.3,1.9,0.5,2.5
153,525,정규경기,2019-2020,177,권시현,전주KCC,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3
154,6421,D리그 1차,2020 KBL D리그,16,권시현,KCC,16.2,6.8,11.8,54.2,2.2,3.8,57.9,6.0,10.4,57.7,2.8,2.8,5.6,2.8,2.6,1.4,0.4,2.8
155,7503,D리그 2차,2020 KBL D리그,13,권시현,KCC,15.3,6.2,9.2,56.4,2.0,2.3,85.7,5.0,8.0,62.5,0.3,2.7,3.0,3.3,4.0,1.7,0.0,3.3
156,337,정규경기,2020-2021,186,권시현,전주KCC,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0
157,7297,D리그 1차,2010KBLWINTER,52,권용웅,SK,9.8,4.2,7.3,53.4,1.1,1.3,84.6,0.0,0.0,0.0,1.7,1.9,3.6,2.8,1.2,0.6,0.2,3.1
158,1927,정규경기,2011-2012,98,권용웅,서울SK,2.9,1.2,1.6,61.0,0.4,0.4,90.9,0.8,1.1,71.4,0.3,0.2,0.6,0.6,0.4,0.4,0.1,0.6
159,7201,D리그 1차,2011KBLWINTER,31,권용웅,SK,10.5,4.2,5.8,54.7,1.2,1.5,78.9,0.0,0.0,0.0,1.4,2.2,3.5,3.2,0.8,0.9,0.2,2.5
160,1788,정규경기,2012-2013,138,권용웅,서울SK,1.6,0.6,1.0,44.9,0.1,0.2,87.5,0.3,0.6,41.9,0.4,0.9,1.3,0.8,0.3,0.3,0.1,1.1
161,5062,플레이오프,2012-2013,61,권용웅,서울SK,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.0,1.0
162,4239,정규경기,1997,63,권종오,부산기아,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
163,6326,플레이오프,1997,66,권종오,부산기아,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,4163,정규경기,1997-1998,137,권종오,부산기아,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,4012,정규경기,1998-1999,131,권종오,부산기아,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,3827,정규경기,1999-2000,95,권종오,부산기아,2.3,0.8,1.6,50.0,0.6,1.0,63.6,0.0,0.0,0.0,0.2,0.4,0.5,0.1,0.4,0.2,0.0,0.8
167,6088,플레이오프,1999-2000,55,권종오,부산기아,1.0,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.0,0.5,0.0,0.5,3.0
168,3724,정규경기,2000-2001,141,권종오,대전현대,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,1.3
169,2739,정규경기,2006-2007,89,권철현,원주동부,3.2,1.1,0.7,80.0,0.4,0.5,71.4,0.5,0.6,77.8,0.4,0.9,1.2,0.1,0.1,0.1,0.1,0.9
170,2620,정규경기,2007-2008,131,권철현,전주KCC,1.4,0.5,0.7,35.7,0.1,0.2,50.0,0.2,0.4,44.4,0.2,0.4,0.7,0.1,0.1,0.2,0.1,0.9
171,5481,플레이오프,2007-2008,54,권철현,전주KCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
172,6581,D리그 1차,2019 KBL D리그,73,권혁준,KCC,5.1,2.0,3.3,48.0,0.7,0.8,91.7,1.1,1.5,73.9,0.3,2.1,2.5,2.3,0.3,1.5,0.0,1.5
173,4411,플레이오프,2020 KBL D리그,49,권혁준,현대모비스,2.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,2.0,5.0,2.0,1.0,0.0,4.0
174,6472,D리그 1차,2020 KBL D리그,67,권혁준,현대모비스,6.8,2.8,6.3,36.0,0.8,1.0,75.0,1.5,4.8,31.6,1.3,4.5,5.8,3.8,3.5,2.3,0.0,1.5
175,7523,D리그 2차,2020 KBL D리그,33,권혁준,현대모비스,9.8,4.2,5.3,68.8,1.0,1.5,66.7,3.0,4.0,75.0,2.0,4.0,6.0,3.7,1.8,2.0,0.0,2.0
176,3021,정규경기,2004-2005,54,그레고리 스템핀,전주KCC,10.0,4.1,6.0,64.8,1.6,2.4,63.6,0.0,0.0,0.0,2.3,5.3,7.7,0.6,2.0,1.1,1.2,2.8
177,2347,정규경기,2008-2009,28,그레고리 스팀스마,서울SK,13.9,6.2,10.9,57.0,1.4,2.4,60.0,5.6,9.0,62.7,2.8,6.2,9.0,1.2,2.2,1.2,2.7,3.0
178,3884,정규경기,1998-1999,3,그레그 콜버트,대구동양,26.3,9.6,17.0,56.6,7.0,9.6,72.7,0.0,0.0,0.0,4.8,6.9,11.6,4.0,5.1,1.9,0.3,2.5
179,1994,정규경기,2010-2011,5,글렌 맥거원,대구오리온스,19.0,7.2,11.5,52.9,3.5,6.3,55.3,5.0,8.2,60.8,1.6,5.1,6.7,1.5,2.3,0.9,0.6,3.3
180,587,정규경기,2018-2019,49,글렌 코지,서울삼성,11.2,4.1,5.8,41.9,1.3,1.7,76.7,1.6,3.1,52.7,0.6,2.3,2.9,3.3,1.1,0.5,0.0,1.4
181,552,정규경기,2018-2019,14,기디 팟츠,인천전자랜드,18.9,6.7,8.5,51.7,3.1,3.9,79.8,3.2,5.7,56.0,0.9,4.8,5.8,2.2,1.6,1.6,0.4,2.6
182,4422,플레이오프,2018-2019,3,기디 팟츠,인천전자랜드,25.0,7.3,8.0,62.5,8.0,9.7,82.8,3.3,4.7,71.4,1.3,3.3,4.7,1.0,0.3,0.7,0.3,3.7
183,2370,정규경기,2008-2009,51,기승호,창원LG,8.8,3.4,4.2,62.7,1.1,1.6,65.9,2.5,4.0,63.8,0.6,1.7,2.3,0.6,0.8,0.7,0.1,2.9
184,5351,플레이오프,2008-2009,23,기승호,창원LG,9.0,3.3,4.8,42.1,1.3,2.0,62.5,2.0,4.5,44.4,0.5,2.5,3.0,1.8,2.0,0.3,0.3,3.3
185,2218,정규경기,2009-2010,60,기승호,창원LG,6.9,2.8,3.6,60.7,0.8,1.0,73.6,2.1,3.4,62.2,0.6,1.4,1.9,0.6,0.5,0.4,0.1,1.9
186,5302,플레이오프,2009-2010,49,기승호,창원LG,2.7,1.0,2.3,28.6,0.3,0.3,100.0,0.7,2.3,28.6,0.0,0.3,0.3,1.0,0.7,0.0,0.0,0.7
187,2017,정규경기,2010-2011,28,기승호,창원LG,11.3,4.3,5.2,59.8,1.6,2.1,77.5,2.9,4.6,62.3,1.0,1.5,2.5,0.7,1.1,0.5,0.1,2.5
188,5186,플레이오프,2010-2011,33,기승호,창원LG,6.7,2.0,3.0,22.2,1.3,1.3,100.0,0.7,2.0,33.3,0.3,0.7,1.0,0.0,0.7,0.7,0.0,2.7
189,3851,정규경기,1999-2000,119,길도익,대전현대,0.9,0.3,0.2,50.0,0.1,0.2,50.0,0.0,0.0,0.0,0.2,0.3,0.5,0.0,0.0,0.0,0.0,0.3
190,6096,플레이오프,1999-2000,63,길도익,대전현대,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
191,3660,정규경기,2000-2001,77,길도익,부산기아,3.7,1.4,1.3,48.0,0.3,0.5,55.6,0.0,0.0,0.0,0.3,0.4,0.7,0.2,0.3,0.3,0.1,1.0
192,2214,정규경기,2009-2010,56,김강선,대구오리온스,7.5,2.5,2.7,58.5,1.5,2.1,69.6,1.4,2.3,61.1,0.6,1.5,2.1,1.7,1.3,0.8,0.1,2.7
193,5415,플레이오프,2009KBLSUMMER,11,김강선,오리온스,7.0,3.0,4.0,75.0,1.0,1.3,75.0,0.0,0.0,0.0,0.7,2.0,2.7,1.7,1.3,1.3,0.0,1.7
194,7443,D리그 1차,2009KBLSUMMER,18,김강선,오리온스,10.7,4.1,4.6,75.0,1.7,1.9,92.3,0.0,0.0,0.0,0.6,1.7,2.3,2.3,1.6,0.1,0.1,1.9
195,2078,정규경기,2010-2011,89,김강선,대구오리온스,3.7,1.3,1.7,55.8,0.6,0.8,72.7,0.8,1.2,60.9,0.3,0.7,1.0,1.0,0.6,0.5,0.1,2.2
196,7259,D리그 1차,2010KBLWINTER,14,김강선,오리온스,16.0,7.0,9.0,77.8,2.0,4.0,50.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,3.0
197,1936,정규경기,2011-2012,107,김강선,고양오리온스,2.4,0.9,1.0,64.2,0.3,0.4,80.0,0.6,0.9,70.2,0.3,0.6,0.9,0.7,0.5,0.3,0.0,1.7
198,7212,D리그 1차,2011KBLWINTER,42,김건우,SK,8.1,3.0,5.8,45.7,1.8,2.0,87.5,0.0,0.0,0.0,1.6,2.6,4.3,1.3,1.0,0.8,0.1,2.4
199,1815,정규경기,2012-2013,165,김건우,서울SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
200,7141,D리그 1차,2012KBLWINTER,32,김건우,SK,9.6,3.6,5.1,52.5,1.5,1.9,78.3,0.0,0.0,0.0,1.5,2.1,3.6,0.6,1.3,0.9,0.2,2.3
201,1635,정규경기,2013-2014,156,김건우,서울SK,0.2,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.3,0.4,0.1,0.0,0.0,0.0,0.6
202,4984,플레이오프,2013-2014,60,김건우,서울SK,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,7062,D리그 1차,2013KBLWINTER,12,김건우,SK,12.7,4.5,5.2,44.2,1.5,1.9,78.9,0.0,0.0,0.0,1.2,1.9,3.1,0.7,1.1,0.5,0.0,1.9
204,7973,D리그 2차,2013KBLWINTER,13,김건우,SK,11.5,4.3,3.5,64.3,1.0,1.5,66.7,0.0,0.0,0.0,0.8,2.0,2.8,1.0,1.0,0.5,0.3,2.3
205,4924,플레이오프,2014 KBL D리그,36,김건우,SK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
206,6957,D리그 1차,2014 KBL D리그,15,김건우,SK,15.8,5.8,4.3,62.7,1.0,1.3,80.0,0.0,0.0,0.0,1.5,2.5,4.0,0.6,1.0,0.4,0.2,2.0
207,7897,D리그 2차,2014 KBL D리그,15,김건우,SK,15.0,4.6,3.0,33.3,2.2,2.4,91.7,0.0,0.0,0.0,0.6,2.4,3.0,0.2,0.6,0.6,0.0,2.0
208,1431,정규경기,2014-2015,128,김건우,서울SK,1.7,0.6,0.5,36.4,0.1,0.2,75.0,0.1,0.3,33.3,0.2,0.3,0.5,0.0,0.0,0.1,0.0,0.2
209,4866,플레이오프,2014-2015,55,김건우,서울SK,1.7,0.7,0.3,100.0,0.0,0.0,0.0,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,3366,정규경기,2002-2003,85,김경록,창원LG,3.2,1.1,1.1,45.5,0.4,0.5,80.0,0.0,0.0,0.0,0.0,0.2,0.2,0.9,0.4,0.7,0.1,1.3
211,5844,플레이오프,2002-2003,41,김경록,창원LG,2.8,1.0,0.8,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.8,0.8,0.3,0.0,1.3
212,3243,정규경기,2003-2004,115,김경록,창원LG,1.7,0.6,0.8,38.1,0.2,0.3,75.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.2,0.2,0.0,1.1
213,7159,D리그 1차,2012KBLWINTER,50,김경수,KT,4.8,1.5,1.8,33.3,0.9,1.3,69.2,0.0,0.0,0.0,0.5,3.0,3.5,1.8,1.4,0.7,0.0,2.5
214,7088,D리그 1차,2013KBLWINTER,38,김경수,KT,5.4,1.8,2.8,32.4,1.1,1.3,81.3,0.0,0.0,0.0,1.1,2.5,3.6,1.2,0.8,1.4,0.0,1.8
215,7978,D리그 2차,2013KBLWINTER,18,김경수,KT,8.2,3.0,3.0,46.7,0.6,0.8,75.0,0.0,0.0,0.0,0.6,2.8,3.4,2.6,1.0,0.0,0.0,3.0
216,7038,D리그 1차,2014 KBL D리그,96,김경수,연합,4.2,1.6,2.5,51.9,0.5,0.8,66.7,0.0,0.0,0.0,0.4,1.6,2.0,2.0,0.8,0.8,0.1,2.3
217,7914,D리그 2차,2014 KBL D리그,32,김경수,연합,10.0,3.0,4.0,75.0,4.0,4.0,100.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0
218,1255,정규경기,2015-2016,143,김경수,부산KT,1.1,0.5,0.7,45.5,0.1,0.1,50.0,0.2,0.5,37.5,0.2,0.1,0.3,0.5,0.1,0.0,0.0,0.7
219,2273,정규경기,2009-2010,115,김경언,서울SK,2.0,0.7,1.3,50.0,0.7,0.7,100.0,0.3,1.0,33.3,0.7,0.0,0.7,1.0,0.7,0.0,0.0,1.0
220,7476,D리그 1차,2009KBLSUMMER,51,김경언,SK,3.2,1.2,1.0,100.0,0.6,0.8,75.0,0.0,0.0,0.0,0.2,0.6,0.8,0.0,0.0,0.0,0.0,1.0
221,7382,D리그 1차,2009KBLWINTER,33,김경언,SK,10.5,4.6,5.7,68.4,0.6,1.0,60.0,0.0,0.0,0.0,0.5,1.8,2.3,1.8,2.2,0.8,0.1,2.6
222,2128,정규경기,2010-2011,139,김경언,서울SK,1.5,0.5,1.2,28.6,0.3,0.5,66.7,0.3,0.8,40.0,0.0,0.5,0.5,0.2,0.3,0.0,0.2,0.2
223,7255,D리그 1차,2010KBLWINTER,10,김경언,SK,17.2,7.3,10.1,60.8,1.3,2.1,62.2,0.0,0.0,0.0,1.4,5.4,6.8,1.7,2.3,0.7,0.3,2.4
224,1944,정규경기,2011-2012,115,김경언,서울SK,2.0,1.0,1.0,100.0,0.0,0.0,0.0,0.5,0.5,100.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
225,7196,D리그 1차,2011KBLWINTER,26,김경언,SK,11.5,5.1,8.8,52.7,0.8,1.4,58.3,0.0,0.0,0.0,1.2,4.4,5.5,3.3,2.8,0.7,0.2,2.0
226,521,정규경기,2019-2020,173,김경원,안양KGC,0.3,0.1,0.4,25.0,0.1,0.2,50.0,0.1,0.2,50.0,0.1,0.3,0.4,0.1,0.0,0.1,0.0,0.2
227,318,정규경기,2020-2021,167,김경원,안양KGC,1.2,0.6,0.9,53.3,0.0,0.0,0.0,0.4,0.8,58.3,0.4,0.4,0.8,0.2,0.2,0.3,0.3,0.6
228,8248,KBL 컵대회,2020-2021,109,김경원,안양KGC,2.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,6372,D리그 1차,2021 KBL D리그,37,김경원,상무,7.7,3.3,5.3,62.5,1.0,1.3,75.0,3.3,5.0,66.7,4.0,4.0,8.0,0.7,0.7,0.7,1.0,3.0
230,4227,정규경기,1997,51,김광운,대구동양,3.3,1.1,1.0,56.3,0.5,0.6,80.0,0.0,0.0,0.0,0.3,0.8,1.1,0.9,1.1,1.3,0.0,2.0
231,6298,플레이오프,1997,38,김광운,대구동양,3.5,1.3,1.0,66.7,0.2,0.3,50.0,0.0,0.0,0.0,0.2,0.5,0.7,0.8,0.5,1.3,0.0,2.0
232,4072,정규경기,1997-1998,46,김광운,대구동양,8.2,2.9,2.7,58.3,1.0,1.3,78.9,0.0,0.0,0.0,0.5,1.2,1.6,1.9,1.4,0.7,0.0,2.6
233,6213,플레이오프,1997-1998,28,김광운,대구동양,7.0,2.0,1.8,64.3,2.1,2.4,89.5,0.0,0.0,0.0,0.3,1.5,1.8,2.9,1.4,1.1,0.1,3.1
234,3653,정규경기,2000-2001,70,김광운,대구동양,4.6,1.6,1.5,50.9,0.6,0.9,61.8,0.0,0.0,0.0,0.4,1.1,1.4,1.8,0.8,0.9,0.1,1.9
235,2958,정규경기,2005-2006,152,김광원,안양KT&G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,2473,정규경기,2008-2009,154,김광원,안양KT&G,0.7,0.3,1.2,27.3,0.0,0.0,0.0,0.3,0.8,42.9,0.2,0.0,0.2,0.0,0.1,0.0,0.2,2.3
237,4263,정규경기,1997,87,김광은,대전현대,0.8,0.4,0.6,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.6,0.2,0.0,0.6
238,4079,정규경기,1997-1998,53,김광은,청주SK,5.9,2.0,1.9,58.0,0.9,1.1,85.0,0.0,0.0,0.0,0.4,1.1,1.6,0.6,0.4,0.4,0.1,2.0
239,3964,정규경기,1998-1999,83,김광은,청주SK,3.5,1.0,0.7,16.7,0.6,0.6,93.8,0.0,0.0,0.0,0.3,0.8,1.1,0.2,0.5,0.2,0.1,1.8
240,3824,정규경기,1999-2000,92,김광은,청주SK,2.4,0.7,0.0,0.0,0.3,0.3,100.0,0.0,0.0,0.0,0.3,0.7,1.0,0.4,0.1,0.1,0.0,0.4
241,6097,플레이오프,1999-2000,64,김광은,청주SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,6824,D리그 1차,2016 KBL D리그,98,김광철,모비스,4.0,2.0,3.5,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.5,1.0,1.0,0.0,1.5
243,7792,D리그 2차,2016 KBL D리그,73,김광철,모비스,3.3,1.3,3.7,36.4,0.7,1.3,50.0,0.0,0.0,0.0,2.0,1.7,3.7,5.7,1.0,1.0,0.3,2.7
244,1045,정규경기,2016-2017,124,김광철,울산모비스,1.9,0.6,1.2,29.4,0.4,0.5,80.0,0.3,0.7,42.1,0.3,0.7,1.0,0.9,0.8,0.3,0.0,1.3
245,4651,플레이오프,2016-2017,61,김광철,울산모비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
246,7681,D리그 2차,2017 KBL D리그,33,김광철,현대모비스,9.8,3.4,6.4,37.5,2.0,2.4,83.3,2.6,4.6,56.5,2.6,2.6,5.2,4.6,2.2,2.6,0.4,2.0
247,845,정규경기,2017-2018,109,김광철,울산현대모비스,2.3,0.9,1.6,36.4,0.3,0.7,40.0,0.4,1.0,42.9,0.1,0.7,0.9,0.7,0.6,0.3,0.0,1.4
248,6627,D리그 1차,2018 KBL D리그,40,김광철,현대모비스,6.6,2.5,5.1,34.1,0.9,1.3,70.0,1.6,3.4,48.1,1.1,3.0,4.1,2.6,2.3,1.8,0.1,1.8
249,7612,D리그 2차,2018 KBL D리그,43,김광철,현대모비스,7.5,3.0,3.8,53.3,0.5,1.0,50.0,0.8,1.8,42.9,1.0,2.3,3.3,2.8,1.5,0.8,0.0,2.0
250,696,정규경기,2018-2019,158,김광철,울산현대모비스,1.3,0.5,1.2,32.0,0.1,0.2,75.0,0.2,0.5,36.4,0.1,0.3,0.5,0.2,0.1,0.2,0.1,1.0
251,491,정규경기,2019-2020,143,김광철,서울삼성,2.0,0.8,1.7,42.9,0.2,0.4,53.8,0.6,1.2,48.7,0.3,0.6,0.9,1.5,0.6,0.5,0.0,1.1
252,7697,D리그 2차,2017 KBL D리그,49,김국찬,KCC,6.0,2.3,3.7,45.5,0.7,0.7,100.0,1.0,2.3,42.9,0.3,1.3,1.7,2.3,1.0,1.0,0.3,0.3
253,6609,D리그 1차,2018 KBL D리그,22,김국찬,KCC,10.4,3.6,3.7,30.8,0.9,1.1,75.0,0.4,1.0,42.9,0.7,3.9,4.6,2.6,3.4,0.6,0.1,1.6
254,7589,D리그 2차,2018 KBL D리그,20,김국찬,KCC,12.0,4.3,5.5,45.5,1.8,1.8,100.0,1.5,3.0,50.0,1.3,4.5,5.8,3.0,2.0,2.0,0.0,2.5
255,662,정규경기,2018-2019,124,김국찬,전주KCC,2.8,1.1,1.4,68.2,0.4,0.4,100.0,0.6,0.8,83.3,0.4,0.9,1.3,0.3,0.7,0.1,0.2,0.8
256,4483,플레이오프,2018-2019,64,김국찬,전주KCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,383,정규경기,2019-2020,35,김국찬,울산현대모비스,11.2,4.0,4.8,39.4,0.9,1.4,66.7,1.0,2.4,43.0,0.9,1.9,2.8,1.6,1.4,0.7,0.1,2.2
258,207,정규경기,2020-2021,56,김국찬,울산현대모비스,8.3,3.0,3.8,45.2,1.0,1.2,84.6,0.8,1.5,52.9,0.9,2.0,2.9,1.6,0.7,1.5,0.1,2.3
259,8260,KBL 컵대회,2020-2021,121,김국찬,울산현대모비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,6722,D리그 1차,2017 KBL D리그,68,김근호,오리온,1.8,0.8,1.0,50.0,0.0,0.0,0.0,0.3,0.5,50.0,0.0,1.3,1.3,1.3,1.5,0.5,0.0,0.8
261,7715,D리그 2차,2017 KBL D리그,67,김근호,오리온,2.7,0.7,0.7,0.0,0.7,0.7,100.0,0.0,0.0,0.0,0.0,1.3,1.3,2.0,1.7,0.7,0.0,1.3
262,3667,정규경기,2000-2001,84,김기만,여수 골드뱅크,3.3,1.1,1.1,47.4,0.5,0.6,90.0,0.0,0.0,0.0,0.2,0.4,0.7,0.3,0.6,0.2,0.1,1.4
263,3504,정규경기,2001-2002,73,김기만,여수 코리아텐더,4.4,1.7,2.0,52.4,0.3,0.6,54.2,0.0,0.0,0.0,0.5,0.9,1.4,0.5,0.4,0.5,0.1,2.2
264,3351,정규경기,2002-2003,70,김기만,여수 코리아텐더,4.4,1.8,3.4,41.2,0.4,0.7,57.1,0.0,0.0,0.0,0.5,0.6,1.1,0.6,0.8,0.9,0.0,1.6
265,3239,정규경기,2003-2004,111,김기만,부산KTF,1.9,0.7,1.0,35.7,0.2,0.2,100.0,0.0,0.0,0.0,0.3,0.6,0.9,0.3,0.4,0.3,0.1,1.1
266,5246,플레이오프,2010KBLWINTER,16,김기민,KCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
267,7346,D리그 1차,2010KBLWINTER,101,김기민,KCC,1.7,0.7,0.5,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,0.7,0.3,0.2,1.2
268,7224,D리그 1차,2011KBLWINTER,54,김기민,KCC,6.6,2.4,2.4,52.9,0.6,0.6,100.0,0.0,0.0,0.0,0.1,1.7,1.9,1.4,1.4,0.7,0.0,1.1
269,1816,정규경기,2012-2013,166,김기성,원주동부,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
270,1599,정규경기,2013-2014,120,김기성,원주동부,2.2,0.6,0.4,50.0,0.6,1.0,60.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0
271,7039,D리그 1차,2014 KBL D리그,97,김기윤,연합,4.0,1.4,1.0,40.0,0.2,0.4,50.0,0.0,0.0,0.0,0.2,0.2,0.4,3.4,1.4,0.6,0.2,1.4
272,7929,D리그 2차,2014 KBL D리그,47,김기윤,연합,7.5,2.5,2.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.5,2.5,4.5,2.5,1.0,0.0,4.0
