,선수명,경기수,전체 출전시간,득점 전체,득점 평균,2점슛 성공,2점슛 시도,2점슛 성공률,3점슛 성공,3점슛 시도,3점슛 성공률,자유투 성공,자유투 시도,자유투 성공률,공격 리바운드,수비 리바운드,평균 리바운드,전체 어시스트,평균 어시스트,스틸,블록,덩크슛 성공,덩크슛 시도,파울(자유튜유),파울(자유투무),IDF,테크니컬 파울,굿디펜스,속공,FBF,턴오버,팀 리바운드,팀 턴오버,대회년도,대학교
28,고기창,1.0,00:00:00,0.0,0.0,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,상명대학교
29,고기창,16.0,00:43:29,7.0,0.0,2.0,3.0,66.7%,1.0,6.0,16.7%,0.0,0.0,0.0%,2.0,2.0,0.0,3.0,0.2,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2018.0,상명대학교
30,고기창,4.0,00:09:27,0.0,0.0,0.0,1.0,0.0%,0.0,2.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2018.0,상명대학교
31,고기호,1.0,00:03:33,0.0,0.0,0.0,1.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.0,한양대학교
32,고동현,5.0,00:26:15,4.0,0.0,2.0,5.0,40.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,2.0,2.0,0.0,1.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2013.0,한양대학교
33,고동현,7.0,00:25:21,2.0,0.0,1.0,1.0,100.0%,0.0,2.0,0.0%,0.0,0.0,0.0%,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,한양대학교
34,고동현,16.0,00:48:42,16.0,1.0,6.0,14.0,42.9%,1.0,1.0,100.0%,1.0,2.0,50.0%,7.0,6.0,0.0,4.0,0.3,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,9.0,0.0,2013.0,한양대학교
35,고동현,3.0,01:20:42,31.0,10.0,7.0,15.0,46.7%,4.0,12.0,33.3%,5.0,8.0,62.5%,2.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,2015.0,한양대학교
36,고동현,3.0,00:28:15,2.0,0.0,1.0,4.0,25.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2016.0,한양대학교
37,고동현,16.0,05:07:09,82.0,5.0,20.0,34.0,58.8%,13.0,42.0,31.0%,3.0,5.0,60.0%,8.0,22.0,1.0,10.0,0.6,11.0,1.0,0.0,1.0,9.0,14.0,0.0,0.0,12.0,3.0,0.0,14.0,0.0,0.0,2014.0,한양대학교
