,경기,년도,순위,선수명,팀,PTS,FG,FGA,FG%,FT,FTA,FT%,PP,PPA,PP%,REB_OFF,REB_DEF,REB_TOT,AST,TO,STL,BS,DF
1311,플레이오프,2009-2010,9,마퀸 챈들러,원주동부,1.0023444,0.82126087,1.0428476,0.30722976,1.901089,1.6603651,0.7653886,1.4061475,1.5792838,1.0461279,0.03725083,0.70025766,0.50075984,0.60356545,1.7296075,-0.572253,-0.39168528,1.3363992
1312,정규경기,2010-2011,64,마퀸 챈들러,서울SK,-0.22787371,-0.3449286,-0.22736712,0.1518512,0.41899112,0.40969932,0.4829368,0.20982453,0.18046099,1.3154992,-0.47348917,-0.37095043,-0.42290616,-0.39890233,-0.2512786,-1.0386901,-0.19153357,0.416445
1313,정규경기,2005-2006,41,마크 데이비스,원주동부,0.6567775,0.46787015,0.5665171,0.21227622,1.4776323,1.2955874,0.6932732,-0.53075624,-0.5539209,-0.7869104,0.54799086,1.3429825,1.126469,2.2743452,2.106919,0.36062118,2.010135,1.3363992
1314,정규경기,2005-2006,14,마크 샐리어스,부산KTF,1.693478,1.7400767,1.4738133,0.44965997,0.7718715,0.878699,0.4318552,-0.53075624,-0.5539209,-0.7869104,2.2504575,0.65740925,1.2158561,0.002084778,0.5976725,1.1380163,0.8092249,0.96841764
1315,정규경기,2017-2018,10,마키스 커밍스,서울삼성,1.5967191,1.5987204,1.564543,0.57914203,1.6893605,1.8166981,0.42284068,2.6024702,2.5934303,1.230089,0.4628675,0.614561,0.5901469,0.80405897,0.9749842,-0.10581585,0.008618152,1.2444038
1316,정규경기,2001-2002,13,말릭 에반스,여수 코리아텐더,1.4584924,1.5280424,1.7686845,0.38491896,1.2659041,0.98292106,0.88257605,-0.53075624,-0.5539209,-0.7869104,2.165334,2.0714037,2.1991134,0.46990305,1.0693121,0.5161003,3.2110453,0.8764221
1317,정규경기,2000-2001,29,말린 킴브루,여수 골드뱅크,1.140571,0.96261704,0.4304227,0.60503834,0.9835997,0.93081003,0.6061338,-0.53075624,-0.5539209,-0.7869104,0.54799086,0.614561,0.5901469,0.002084778,0.8806562,-0.26129493,1.6098317,1.060413
1318,정규경기,2011-2012,10,말콤 토마스,울산모비스,1.8040593,1.7400767,2.29038,0.36765462,2.6774256,2.8589196,0.47392228,3.570922,3.7824295,1.1282532,1.1438541,2.5427356,2.1693177,1.138215,2.6728864,1.4489745,5.0124106,0.60043585
1319,정규경기,2003-2004,20,맥글로더 어빈,울산모비스,1.2511523,1.2806687,0.95211804,0.4712403,0.277839,0.6702547,0.029211186,-0.53075624,-0.5539209,-0.7869104,0.29262078,1.0001959,0.7987166,1.0045527,1.1636401,0.2051422,-0.39168528,1.3363992
1320,정규경기,2015-2016,70,맷 볼딘,창원LG,-0.26934168,-0.38026765,-0.4088264,0.10869052,0.06611072,0.097032875,0.5009656,-0.07501419,-0.06433297,0.9804276,-0.8139825,-0.6280404,-0.72086287,-0.13157755,-0.5342623,-0.572253,-0.19153357,-0.5035092
1321,정규경기,2016-2017,40,맷 볼딘,부산KT,0.3941467,0.3971919,0.7252939,-0.24522711,-0.07504138,-0.21563357,1.0508451,0.9504053,1.404431,0.73076653,-0.5586125,0.78595424,0.3815771,0.60356545,1.0693121,0.9825373,0.008618152,0.78442675
1322,플레이오프,2016 KBL D리그,27,맹상훈,동부,-0.79460335,-1.05171,-0.54492086,-1.95439,0.56014335,1.1913654,-0.11802434,-0.53075624,-0.5539209,-0.7869104,-0.047872517,-0.9708269,-0.6910672,0.4030719,0.7863284,2.0708907,-0.591837,1.9803672
1323,D리그 1차,2016 KBL D리그,83,맹상훈,동부,-0.2969871,-0.38026765,-0.7944273,1.6408949,-0.35734573,-0.42407784,0.88257605,-0.53075624,-0.5539209,-0.7869104,-0.3032425,-0.37095043,-0.3633148,1.4723707,0.5033447,0.04966313,-0.591837,1.3363992
1324,D리그 2차,2016 KBL D리그,76,맹상훈,동부,-0.6563766,-0.6983193,-0.38614398,-0.875373,-0.35734573,-0.5283,1.3843786,-0.53075624,-0.5539209,-0.7869104,-0.6437358,-0.54234374,-0.6016802,2.6085012,-0.817246,-0.572253,-0.591837,0.14045875
1325,정규경기,2016-2017,176,맹상훈,원주동부,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.6437358,-0.9708269,-0.899637,-0.46573353,-0.817246,-1.0386901,-0.591837,-1.6994497
1326,D리그 1차,2017 KBL D리그,69,맹상훈,DB,-0.96047544,-0.94569284,-0.7717449,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.20421524,-0.7869104,-0.21811917,-0.19955717,-0.24413209,0.60356545,-0.34560648,-0.26129493,-0.591837,-0.31951836
1327,D리그 2차,2017 KBL D리그,38,맹상훈,DB,0.20062919,0.008462142,-0.499556,1.5761539,0.56014335,0.14914396,1.3843786,0.38072783,0.0755493,2.133468,-0.3883658,-0.113860495,-0.21433644,1.0713838,0.40901676,-0.10581585,-0.19153357,-0.5955046
1328,정규경기,2017-2018,122,맹상훈,원주DB,-0.82224876,-0.87501466,-0.86247456,-0.06395221,-0.49849787,-0.6325221,1.3843786,-0.47378844,-0.41403866,0.10989864,-0.7288592,-0.6280404,-0.6910672,-0.5325647,-0.817246,-0.8832111,-0.591837,-0.8714909
1329,정규경기,2018-2019,15,머피 할로웨이,인천전자랜드,1.44467,1.810755,2.1316032,0.56187767,0.63071936,1.6082541,-0.3223511,3.7987928,3.7124884,1.2596538,2.3355808,3.0140672,2.9142098,1.0713838,1.6352797,1.7599326,3.2110453,0.60043585
1330,정규경기,2019-2020,23,머피 할로웨이,인천전자랜드,0.7397136,0.927278,1.3604012,0.35039043,0.48956722,0.93081003,-0.02788017,2.3745992,2.5584595,1.1052582,1.8248409,1.685769,1.8117695,0.46990305,0.69200045,0.9825373,0.6090733,0.14045875
1331,정규경기,2021-2022,18,머피 할로웨이,고양 오리온,0.82264954,1.2453296,1.2696717,0.79062927,-0.35734573,0.25336614,-0.6198269,2.7733736,2.3836067,1.49946,1.0587307,2.0714037,1.8117695,0.73722786,0.69200045,2.0708907,0.40892154,-0.31951836
1332,정규경기,1999-2000,42,모리스 로빈슨,인천신세기,0.54619604,0.82126087,1.2016244,0.3978671,-0.07504138,0.40969932,-0.24122132,-0.53075624,-0.5539209,-0.7869104,1.1438541,2.0714037,1.8415653,-0.39890233,0.5033447,0.82705843,-0.591837,0.23245409
1333,정규경기,2003-2004,54,모리스 스필러스,부산KTF,0.09004777,0.18515751,0.49846983,0.24248873,0.06611072,0.5660325,-0.2532406,-0.53075624,-0.5539209,-0.7869104,1.4843473,0.871651,1.0966734,0.068915986,1.8239353,0.67157936,0.008618152,0.6924312
1334,정규경기,2000-2001,11,모리스 조던,원주삼보,2.0113995,2.234824,2.4491568,0.6740956,1.8305128,1.6082541,0.75637406,-0.53075624,-0.5539209,-0.7869104,1.6545941,1.9428592,1.9309523,-0.33207116,0.7863284,0.2051422,3.0108936,0.78442675
1335,KBL 컵대회,2021-2022,123,몰수선수,드래프트D,-1.0710568,-1.05171,-0.99856895,2.3616781,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.9708269,-0.989024,-0.93355185,-1.1002297,-1.0386901,-0.591837,-1.6994497
1336,정규경기,1999-2000,8,무스타파 호프,대구동양,2.0528677,1.9521112,2.1769679,0.5964062,2.9597301,3.067364,0.49796084,-0.53075624,-0.5539209,-0.7869104,3.0165672,2.2427974,2.6460485,0.80405897,1.7296075,0.5161003,3.0108936,0.96841764
1337,정규경기,2000-2001,33,무스타파 호프,수원삼성,1.016167,1.1393124,1.2469891,0.72588825,1.1247519,1.2434764,0.41983593,-0.53075624,-0.5539209,-0.7869104,2.8463206,1.6000724,2.1097262,-0.13157755,1.3522958,0.67157936,2.6105902,1.4283948
1338,플레이오프,2000-2001,8,무스타파 호프,수원삼성,1.942286,1.8814331,2.403792,0.41944745,2.8891542,3.0152528,0.4829368,-0.53075624,-0.5539209,-0.7869104,2.931444,2.4570389,2.7354355,-0.93355185,0.31468883,0.9825373,4.0116525,1.9803672
1339,정규경기,2001-2002,33,무스타파 호프,서울삼성,0.8779403,0.96261704,1.4057662,0.36333862,1.054176,1.0871433,0.54002815,-0.53075624,-0.5539209,-0.7869104,2.165334,1.8143141,2.0203395,-0.064746425,0.40901676,1.1380163,3.6113484,1.3363992
1340,정규경기,1997-1998,7,문경은,수원삼성,2.3846118,1.810755,0.90675306,0.28996542,2.6774256,2.2335868,0.89159036,-0.53075624,-0.5539209,-0.7869104,0.03725083,0.10038111,0.08362033,0.4030719,1.3522958,0.2051422,-0.19153357,0.60043585
1341,정규경기,1998-1999,10,문경은,수원삼성,1.942286,1.2099906,0.45310506,0.16479938,3.1714582,2.7546976,0.8284895,-0.53075624,-0.5539209,-0.7869104,-0.3032425,-0.113860495,-0.18454072,0.67039675,0.9749842,0.67157936,-0.19153357,0.6924312
1342,플레이오프,1998-1999,20,문경은,수원삼성,0.7811815,0.3971919,-0.34077916,0.4841885,0.9835997,0.878699,0.71731174,-0.53075624,-0.5539209,-0.7869104,-0.21811917,-0.113860495,-0.15474507,0.67039675,0.69200045,-0.10581585,-0.591837,0.14045875
1343,정규경기,1999-2000,22,문경은,수원삼성,1.3064432,0.8565999,-0.00054306205,0.514401,1.6187845,1.2955874,0.9126241,-0.53075624,-0.5539209,-0.7869104,-0.3883658,-0.28525376,-0.3633148,0.4030719,0.8806562,0.36062118,-0.19153357,0.78442675
1344,플레이오프,1999-2000,12,문경은,수원삼성,1.3755566,1.0332953,0.33969304,0.1518512,1.2659041,0.878699,1.0087779,-0.53075624,-0.5539209,-0.7869104,-0.3883658,-0.54234374,-0.51229316,1.0045527,0.126033,-0.41677395,0.8092249,1.1524082
1345,정규경기,2000-2001,21,문경은,수원삼성,1.5276058,1.2099906,0.24896339,0.6740956,1.1247519,0.98292106,0.73834527,-0.53075624,-0.5539209,-0.7869104,-0.5586125,-0.24240544,-0.3633148,1.3387085,0.5976725,0.2051422,-0.19153357,0.78442675
1346,플레이오프,2000-2001,14,문경은,수원삼성,1.3202657,0.6445655,0.24896339,0.20364405,3.2420344,2.2335868,1.2581768,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.3281021,-0.54208887,1.6060333,0.5976725,0.2051422,-0.591837,1.7963763
1347,정규경기,2019-2020,120,문상옥,부산KT,-0.6563766,-0.62764114,-0.47687364,-0.41355366,-0.63965005,-0.7367442,1.3843786,-0.07501419,0.14549045,0.5829409,-0.7288592,-0.75658536,-0.7804542,-0.93355185,-0.91157395,-0.572253,-0.19153357,-0.9634863
1348,정규경기,2020-2021,150,문상옥,부산KT,-0.808426,-0.83967555,-0.74906254,-0.33586448,-0.4279218,-0.42407784,0.38377813,-0.35985294,-0.30912694,0.52709556,-0.5586125,-0.67088866,-0.6612716,-0.7330582,-0.2512786,0.04966313,-0.39168528,-1.1474771
1349,정규경기,2021-2022,140,문상옥,수원 KT,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.9708269,-0.989024,-0.93355185,-1.1002297,-1.0386901,-0.591837,-1.6994497
1350,KBL 컵대회,2021-2022,111,문상옥,수원 KT,-0.9742981,-0.94569284,-0.54492086,-1.2336066,-0.85137826,-0.8930775,-1.6204273,-0.35985294,-0.44900924,2.4981046,-0.6437358,-0.67088866,-0.6910672,-0.46573353,-0.4399344,0.04966313,-0.591837,-1.4234635
1351,정규경기,2015-2016,136,문성곤,안양KGC,-0.8360713,-0.83967555,-0.68101525,-0.6595696,-0.7102261,-0.7888553,0.7834174,-0.35985294,-0.37906808,0.8555971,-0.47348917,-0.75658536,-0.6910672,-0.7330582,-0.817246,-0.41677395,-0.19153357,-0.4115138
1352,플레이오프,2015-2016,54,문성곤,안양KGC,-0.9328301,-0.87501466,-0.59028566,-0.71999454,-0.85137826,-0.8930775,-1.6204273,-0.24591745,-0.20421524,0.8555971,-0.6437358,-0.75658536,-0.7506586,-0.7330582,-0.817246,-0.572253,-0.591837,-1.2394725
1353,정규경기,2016-2017,97,문성곤,안양KGC,-0.6425539,-0.5923021,-0.6583329,0.7647329,-0.63965005,-0.6846332,0.20949952,-0.07501419,-0.13427408,1.4370447,0.03725083,-0.41379878,-0.30372345,-0.5325647,-0.6285902,0.2051422,0.008618152,0.23245409
1354,플레이오프,2016-2017,53,문성곤,안양KGC,-0.89136213,-0.8043365,-0.83979213,2.3616781,-0.85137826,-0.8930775,-1.6204273,-0.35985294,-0.44900924,2.4981046,-0.047872517,-0.41379878,-0.30372345,-0.46573353,-1.1002297,0.04966313,0.008618152,0.416445
1355,D리그 1차,2017 KBL D리그,53,문성곤,상무,-0.3799231,-0.3449286,-0.4315088,0.63525087,-0.49849787,-0.6325221,1.3843786,0.32376006,0.25040215,1.4041946,0.20749743,0.10038111,0.1432117,-0.39890233,-0.6285902,-0.26129493,0.008618152,0.14045875
1356,D리그 1차,2018 KBL D리그,41,문성곤,상무,-0.15876034,-0.026876897,-0.113955095,0.60503834,-0.63965005,-0.580411,-0.11802434,0.7795021,0.70501953,1.3154992,1.1438541,0.614561,0.82851225,0.60356545,-0.4399344,2.2263696,2.2102869,-0.13552746
1357,정규경기,2018-2019,67,문성곤,안양KGC,-0.04817891,-0.062216017,-0.34077916,0.61798656,-0.28676963,-0.1114114,-0.11802434,0.38072783,0.25040215,1.4337597,0.88848406,0.10038111,0.3815771,0.002084778,0.126033,1.9154115,1.2095282,0.96841764
1358,정규경기,2003-2004,131,문종호,부산KTF,-0.9328301,-0.94569284,-0.9532042,-0.22796276,-0.7808022,-0.7888553,0.6331771,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.9708269,-0.95922834,-0.7330582,-1.0059018,-0.8832111,-0.39168528,-1.0554817
1359,정규경기,2009-2010,1,문태영,창원LG,1.9561088,1.9521112,2.1316032,0.5489295,2.2539694,2.2856977,0.54904246,2.6024702,2.3836067,1.3516344,0.80336076,1.8143141,1.5436085,1.2050462,1.6352797,1.7599326,0.008618152,0.50844055
1360,플레이오프,2009-2010,8,문태영,창원LG,1.0438124,0.96261704,1.4284484,0.20364405,1.7599367,1.712476,0.5820955,1.7479539,1.8940189,1.0888331,1.0587307,1.1715891,1.1860604,1.0713838,1.4466238,0.9825373,0.8092249,1.3363992
1361,정규경기,2010-2011,2,문태영,창원LG,1.9699315,1.9874504,2.2676976,0.53166515,2.3951213,2.3378088,0.6391866,2.3176315,2.1737835,1.3220692,0.71823746,1.8143141,1.4840173,0.9377214,0.69200045,0.67157936,0.6090733,0.416445
1362,플레이오프,2010-2011,6,문태영,창원LG,1.2373298,1.1746516,1.8820966,-0.025107529,1.4776323,1.8688093,0.25757638,1.9188572,2.1388128,1.0691231,0.20749743,1.4715273,1.0966734,1.0713838,1.0693121,1.6044537,-0.591837,1.3363992
1363,정규경기,2011-2012,15,문태영,창원LG,1.4170245,1.5280424,2.0408733,0.36765462,1.4776323,1.3476987,0.6482011,2.146728,2.1388128,1.2038087,1.0587307,0.74310595,0.88810366,1.138215,0.8806562,1.7599326,0.40892154,-0.043532133
1364,정규경기,2012-2013,8,문태영,울산모비스,1.016167,1.1393124,1.5872253,0.27701724,0.7718715,0.7744768,0.52199936,1.1213087,1.159637,1.1381084,0.71823746,0.78595424,0.7987166,0.46990305,0.7863284,1.1380163,0.008618152,0.14045875
1365,플레이오프,2012-2013,3,문태영,울산모비스,1.3755566,1.5280424,1.791367,0.38060278,0.7718715,0.82658786,0.4829368,1.5770507,1.1946075,1.6210058,1.0587307,1.1715891,1.1860604,0.2025784,0.126033,1.6044537,0.8092249,1.3363992
1366,정규경기,2010-2011,7,문태종,인천전자랜드,1.3340884,1.1039734,0.67992914,0.5446135,1.6187845,1.2434764,0.93666244,1.1782764,0.9847841,1.483035,0.03725083,0.74310595,0.5305555,1.2050462,1.3522958,0.5161003,0.008618152,0.32444963
1367,플레이오프,2010-2011,2,문태종,인천전자랜드,2.3154984,1.7047378,0.47578746,1.5329932,3.736067,3.4321415,0.7473598,1.7479539,1.1246665,1.9790722,1.0587307,0.65740925,0.7987166,1.9401894,1.257968,2.0708907,1.0093768,0.60043585
1368,정규경기,2011-2012,17,문태종,인천전자랜드,1.2926205,1.1039734,0.79334116,0.43239564,1.5482085,1.2434764,0.834499,1.1213087,0.9498136,1.4370447,0.03725083,0.65740925,0.4709642,1.0045527,1.257968,1.1380163,0.40892154,-0.13552746
1369,플레이오프,2011-2012,5,문태종,인천전자랜드,1.5552512,1.4220251,1.2696717,0.28996542,1.4070563,0.98292106,1.0508451,1.5200828,1.474372,1.253084,1.1438541,1.2572857,1.2754474,1.3387085,1.7296075,0.82705843,1.0093768,1.2444038
1370,정규경기,2012-2013,16,문태종,인천전자랜드,0.79500425,0.6799045,0.3623754,0.44102782,0.56014335,0.40969932,0.852528,0.66556656,0.60010785,1.3089291,-0.21811917,0.74310595,0.44116852,0.67039675,0.69200045,0.67157936,0.8092249,-0.22752291
1371,플레이오프,2012-2013,7,문태종,인천전자랜드,0.8364723,0.53854823,-0.15931992,0.98916835,1.1247519,1.1913654,0.50697535,0.4946633,0.25040215,1.7951114,-0.47348917,0.44316766,0.1432117,0.2025784,-0.34560648,0.82705843,1.0093768,-0.31951836
1372,정규경기,2013-2014,12,문태종,창원LG,0.79500425,0.6092263,0.33969304,0.24248873,0.8424477,0.5660325,0.93966717,0.7795021,0.84490186,1.075693,-0.21811917,0.35747102,0.20280306,0.73722786,0.5976725,0.36062118,0.6090733,0.04846331
1373,플레이오프,2013-2014,13,문태종,창원LG,0.4909054,0.36185285,0.65724677,0.0094209835,1.054176,0.5139215,1.3843786,0.7795021,0.84490186,1.1282532,-0.6437358,0.44316766,0.113416046,1.7396957,1.0693121,0.5161003,1.40968,0.14045875
1374,정규경기,1997,58,문필호,안양SBS,-0.73931265,-0.7689975,-0.74906254,0.838106,-0.28676963,-0.42407784,0.98473924,-0.53075624,-0.5539209,-0.7869104,-0.6437358,-0.92797863,-0.8698413,-0.93355185,-0.817246,0.04966313,-0.39168528,-0.22752291
1375,플레이오프,1997,50,문필호,안양SBS,-0.79460335,-0.7689975,-0.63565046,0.20364405,-0.569074,-0.6846332,1.3843786,-0.53075624,-0.5539209,-0.7869104,-0.7288592,-0.8851303,-0.8698413,-0.5325647,-0.72291815,-0.10581585,-0.591837,0.6924312
1376,정규경기,1997-1998,62,문필호,안양SBS,-0.40756842,-0.45094576,-0.47687364,0.3978671,-0.21619359,-0.21563357,0.5790905,-0.53075624,-0.5539209,-0.7869104,-0.13299587,-0.4994954,-0.39311045,-0.26523995,-0.15695068,-0.26129493,-0.591837,0.416445
1377,정규경기,1998-1999,80,문필호,안양SBS,-0.5596178,-0.556963,-0.6583329,0.88989896,-0.49849787,-0.5283,0.4829368,-0.53075624,-0.5539209,-0.7869104,-0.5586125,-0.842282,-0.7804542,-0.33207116,-0.72291815,-0.41677395,-0.591837,-0.13552746
1378,정규경기,1999-2000,77,문필호,안양SBS,-0.61490864,-0.6629802,-0.6583329,0.043949496,-0.4279218,-0.4761889,0.47091752,-0.53075624,-0.5539209,-0.7869104,-0.5586125,-0.8851303,-0.81025,-0.26523995,-0.6285902,-0.572253,-0.591837,-0.043532133
1379,플레이오프,1999-2000,39,문필호,안양SBS,-0.4766818,-0.5923021,-0.83979213,0.20364405,-0.35734573,-0.5283,1.3843786,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.67088866,-0.7804542,-0.7330582,0.126033,-1.0386901,-0.591837,0.14045875
1380,정규경기,2000-2001,121,문필호,안양SBS,-0.9051847,-0.9103537,-0.83979213,-0.038055703,-0.569074,-0.4761889,-0.11802434,-0.53075624,-0.5539209,-0.7869104,-0.7288592,-0.8851303,-0.8698413,-0.26523995,-0.34560648,-0.72773206,-0.591837,-0.5035092
1381,플레이오프,2000-2001,61,문필호,안양SBS,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.9708269,-0.989024,-0.93355185,-1.1002297,-1.0386901,-0.591837,-1.6994497
1382,정규경기,2002-2003,97,문혁주,대구동양,-0.7531354,-0.6983193,-0.7036977,1.4984645,-0.63965005,-0.6325221,-0.11802434,-0.53075624,-0.5539209,-0.7869104,-0.6437358,-0.6280404,-0.6910672,-0.93355185,-0.817246,-0.572253,-0.591837,-1.6994497
1383,정규경기,2003-2004,143,문혁주,대구오리온스,-1.0572342,-1.05171,-0.86247456,-1.95439,-0.7808022,-0.7367442,-0.11802434,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.713737,-0.81025,-0.7330582,-1.0059018,-0.8832111,-0.591837,-0.7794955
1384,정규경기,2004-2005,116,문혁주,대구오리온스,-0.8637167,-0.87501466,-0.9078393,1.1272827,-0.63965005,-0.6846332,0.52500415,-0.53075624,-0.5539209,-0.7869104,-0.5586125,-0.67088866,-0.6612716,-0.6662271,-0.91157395,-0.572253,-0.39168528,-0.13552746
1385,플레이오프,2004-2005,35,문혁주,대구오리온스,-0.6563766,-0.6983193,-0.7717449,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.9708269,-0.989024,-0.93355185,-1.1002297,-1.0386901,-0.591837,-1.6994497
1386,정규경기,2009-2010,148,문형준,서울SK,-0.9881208,-0.94569284,-0.86247456,-0.102796726,-0.7808022,-0.7888553,-0.11802434,-0.35985294,-0.37906808,1.1840986,-0.8139825,-0.842282,-0.8698413,-0.33207116,-0.6285902,-0.8832111,-0.591837,-0.6875
1387,D리그 1차,2009KBLSUMMER,22,문형준,SK,0.15916114,-0.062216017,0.13555135,0.31154576,1.4776323,1.5040318,0.49195132,-0.53075624,-0.5539209,-0.7869104,-0.047872517,0.35747102,0.2325987,3.6778002,1.3522958,-0.41677395,-0.591837,0.04846331
1388,D리그 1차,2009KBLWINTER,57,문형준,SK,-0.15876034,-0.20357226,-0.20468473,0.31586176,0.13668682,0.097032875,0.52500415,-0.53075624,-0.5539209,-0.7869104,-0.13299587,0.1432294,0.05382468,2.6753323,1.0693121,0.82705843,-0.39168528,0.50844055
1389,D리그 1차,2010KBLWINTER,86,문형준,SK,-0.40756842,-0.48628485,-0.31809676,-0.0035271884,0.06611072,0.14914396,0.2816148,-0.53075624,-0.5539209,-0.7869104,-0.47348917,-0.41379878,-0.45270184,0.002084778,-0.15695068,0.04966313,-0.591837,0.6924312
1390,정규경기,2021-2022,40,미로슬라브 라둘리차,고양 오리온,0.17298387,0.11447934,0.4304227,0.00078881386,0.41899112,0.3575883,0.6602204,0.7795021,1.0547252,0.82603186,0.20749743,0.78595424,0.5901469,0.002084778,0.9749842,-0.10581585,0.20876984,0.32444963
1391,정규경기,2018-2019,20,미카일 매킨토시,안양KGC,1.3340884,1.457364,1.5418605,0.4064993,0.7718715,0.82658786,0.5189944,2.6024702,2.803254,1.1052582,0.71823746,1.4286791,1.2754474,0.46990305,1.3522958,0.2051422,0.6090733,1.4283948
1392,정규경기,1999-2000,135,민병희,원주삼보,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.9708269,-0.989024,-0.93355185,-1.1002297,-1.0386901,-0.591837,-1.6994497
