,경기,년도,순위,선수명,팀,PTS,FG,FGA,FG%,FT,FTA,FT%,PP,PPA,PP%,REB_OFF,REB_DEF,REB_TOT,AST,TO,STL,BS,DF
6446,D리그 1차,2020 KBL D리그,41,유성호,KCC,10.0,4.5,10.0,40.0,0.5,1.0,50.0,4.0,8.0,50.0,0.5,0.5,1.0,0.5,2.5,0.0,0.0,2.0
6447,D리그 1차,2020 KBL D리그,42,이호현,삼성,10.0,4.5,5.5,72.7,0.5,1.0,50.0,3.0,4.0,75.0,1.5,2.0,3.5,6.0,2.5,1.0,0.0,1.5
6448,D리그 1차,2020 KBL D리그,43,정효근,전자랜드,10.0,4.5,6.5,53.8,0.0,0.5,0.0,3.5,5.0,70.0,2.5,7.5,10.0,7.5,2.5,2.0,1.0,1.5
6449,D리그 1차,2020 KBL D리그,44,박지훈,상무,9.8,4.0,4.5,72.2,1.0,1.8,57.1,3.3,3.8,86.7,0.8,2.0,2.8,4.5,2.5,1.8,0.5,1.3
6450,D리그 1차,2020 KBL D리그,45,김상규,KCC,9.7,4.3,4.7,71.4,0.0,0.0,0.0,2.3,3.0,77.8,3.3,4.7,8.0,2.7,1.3,1.7,0.7,1.0
6451,D리그 1차,2020 KBL D리그,46,박지훈,KCC,9.7,3.7,4.7,42.9,0.7,0.7,100.0,1.7,2.3,71.4,1.3,3.7,5.0,2.7,2.0,0.0,0.0,0.7
6452,D리그 1차,2020 KBL D리그,47,배수용,삼성,9.5,3.8,6.5,46.2,1.3,2.0,62.5,2.8,5.5,50.0,0.8,6.0,6.8,3.0,2.0,1.3,1.0,1.3
6453,D리그 1차,2020 KBL D리그,48,김지후,KCC,9.4,3.6,5.2,42.3,0.8,1.4,57.1,1.6,2.6,61.5,0.6,3.4,4.0,1.8,1.6,1.0,0.2,1.6
6454,D리그 1차,2020 KBL D리그,49,이윤수,DB,9.2,4.2,9.8,42.9,0.8,1.6,50.0,3.4,8.4,40.5,2.2,4.8,7.0,1.2,2.0,1.0,0.4,2.8
6455,D리그 1차,2020 KBL D리그,50,이종구,삼성,9.2,3.6,6.0,56.7,1.8,2.8,64.3,3.4,5.4,63.0,1.6,3.2,4.8,3.0,1.4,1.0,0.4,2.6
6456,D리그 1차,2020 KBL D리그,51,김세창,오리온,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,4.0,4.0,5.0,0.0,0.0,5.0
6457,D리그 1차,2020 KBL D리그,52,박병우,LG,9.0,3.0,2.0,100.0,2.0,2.0,100.0,2.0,2.0,100.0,2.0,3.0,5.0,4.0,2.0,1.0,0.0,4.0
6458,D리그 1차,2020 KBL D리그,53,유병훈,KCC,9.0,3.0,6.0,33.3,2.0,2.0,100.0,1.0,2.0,50.0,0.0,4.0,4.0,3.0,2.0,1.0,0.0,2.0
6459,D리그 1차,2020 KBL D리그,54,김건우,SK,8.4,3.2,3.6,55.6,0.8,1.6,50.0,1.6,2.8,57.1,1.2,2.6,3.8,0.6,0.8,0.6,0.2,2.6
6460,D리그 1차,2020 KBL D리그,55,김태홍,DB,8.3,3.3,3.7,81.8,1.3,1.7,80.0,2.3,3.0,77.8,0.7,2.0,2.7,0.3,2.0,0.7,0.7,1.0
6461,D리그 1차,2020 KBL D리그,56,민성주,전자랜드,8.3,3.5,8.0,43.8,1.3,2.5,50.0,2.0,4.0,50.0,1.8,5.0,6.8,3.0,2.3,1.0,0.0,2.3
6462,D리그 1차,2020 KBL D리그,57,서현석,DB,8.2,3.4,6.2,54.8,1.4,2.4,58.3,3.2,5.2,61.5,0.8,2.8,3.6,0.2,1.6,0.4,0.0,2.4
6463,D리그 1차,2020 KBL D리그,58,양재혁,전자랜드,8.0,3.8,7.2,47.2,0.0,0.6,0.0,2.6,5.0,52.0,2.4,4.0,6.4,2.6,2.6,2.0,0.2,2.6
6464,D리그 1차,2020 KBL D리그,59,한희원,상무,8.0,2.3,2.0,33.3,1.7,2.3,71.4,0.7,1.7,40.0,1.3,1.0,2.3,0.0,0.3,0.0,0.3,1.0
6465,D리그 1차,2020 KBL D리그,60,김영훈,DB,7.8,2.5,3.0,50.0,1.8,2.5,70.0,1.3,2.3,55.6,0.3,3.3,3.5,1.8,3.3,1.5,0.3,2.0
6466,D리그 1차,2020 KBL D리그,61,정해원,LG,7.6,2.4,1.4,28.6,0.8,0.8,100.0,0.4,1.0,40.0,0.4,1.0,1.4,0.8,0.6,1.0,0.0,0.8
6467,D리그 1차,2020 KBL D리그,62,김정년,전자랜드,7.5,2.5,3.3,46.2,1.5,2.3,66.7,1.3,1.8,71.4,1.8,3.5,5.3,1.8,1.0,2.0,0.8,1.0
6468,D리그 1차,2020 KBL D리그,63,이헌,전자랜드,7.5,3.3,5.0,55.0,0.5,0.5,100.0,2.3,4.0,56.3,1.5,2.0,3.5,0.5,0.0,0.8,0.0,2.0
6469,D리그 1차,2020 KBL D리그,64,김훈,DB,7.0,2.3,3.3,15.4,0.8,0.8,100.0,0.5,1.3,40.0,0.5,3.8,4.3,0.8,0.8,0.8,1.0,2.0
6470,D리그 1차,2020 KBL D리그,65,박민우,삼성,7.0,2.0,2.0,50.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
6471,D리그 1차,2020 KBL D리그,66,이윤기,전자랜드,7.0,2.0,3.0,33.3,2.0,2.0,100.0,0.0,1.0,0.0,2.0,3.0,5.0,6.0,2.0,2.0,2.0,1.0
6472,D리그 1차,2020 KBL D리그,67,권혁준,현대모비스,6.8,2.8,6.3,36.0,0.8,1.0,75.0,1.5,4.8,31.6,1.3,4.5,5.8,3.8,3.5,2.3,0.0,1.5
6473,D리그 1차,2020 KBL D리그,68,이동희,LG,6.8,2.4,4.2,52.4,1.8,2.0,90.0,2.0,3.8,52.6,1.6,2.4,4.0,1.0,0.8,0.8,0.2,2.4
6474,D리그 1차,2020 KBL D리그,69,장문호,SK,6.7,2.7,4.7,50.0,1.0,1.3,75.0,1.7,4.0,41.7,5.0,3.3,8.3,1.0,1.0,1.3,0.0,1.3
6475,D리그 1차,2020 KBL D리그,70,나카무라 타이치,DB,6.4,2.2,3.2,43.8,1.2,1.4,85.7,1.0,2.2,45.5,0.2,2.2,2.4,1.8,1.0,0.4,0.0,2.6
6476,D리그 1차,2020 KBL D리그,71,김준형,LG,6.0,2.3,3.3,50.0,0.7,0.7,100.0,1.7,2.3,71.4,1.3,5.0,6.3,0.7,0.7,1.0,1.3,1.7
6477,D리그 1차,2020 KBL D리그,72,박세진,KCC,6.0,2.8,4.3,64.7,0.5,0.8,66.7,2.8,4.3,64.7,1.0,1.3,2.3,0.0,1.0,0.0,0.0,1.0
6478,D리그 1차,2020 KBL D리그,73,배강률,DB,6.0,2.3,5.7,35.3,1.0,2.7,37.5,1.3,4.7,28.6,2.3,3.3,5.7,0.3,1.3,0.3,1.7,2.3
6479,D리그 1차,2020 KBL D리그,74,김광철,삼성,5.8,2.3,2.8,63.6,0.8,1.0,75.0,1.3,2.0,62.5,1.3,1.5,2.8,5.0,1.0,1.8,0.8,2.5
6480,D리그 1차,2020 KBL D리그,75,최성모,상무,5.2,2.0,3.2,50.0,0.8,1.2,66.7,1.8,2.8,64.3,0.4,1.2,1.6,2.4,1.0,1.0,0.0,1.6
6481,D리그 1차,2020 KBL D리그,76,김진용,상무,5.0,2.5,4.8,52.6,0.0,0.0,0.0,1.8,2.5,70.0,1.3,1.8,3.0,1.3,0.8,0.3,0.3,1.8
6482,D리그 1차,2020 KBL D리그,77,이우정,KGC,5.0,2.0,1.8,66.7,0.2,0.4,50.0,0.8,1.2,66.7,0.4,0.4,0.8,1.6,1.0,1.0,0.0,1.8
6483,D리그 1차,2020 KBL D리그,78,장태빈,전자랜드,5.0,2.4,5.4,40.7,0.0,0.4,0.0,1.4,3.8,36.8,0.4,2.4,2.8,2.8,1.2,1.4,0.2,1.2
6484,D리그 1차,2020 KBL D리그,79,최원혁,SK,5.0,2.3,5.0,46.7,0.3,0.3,100.0,2.3,4.3,53.8,2.7,2.0,4.7,4.7,1.0,1.7,0.3,2.0
6485,D리그 1차,2020 KBL D리그,80,최현민,오리온,5.0,2.0,9.0,22.2,1.0,2.0,50.0,1.0,7.0,14.3,2.0,4.0,6.0,0.0,0.0,3.0,1.0,2.0
6486,D리그 1차,2020 KBL D리그,81,김준성,SK,4.0,1.4,2.8,28.6,0.6,1.2,50.0,0.8,1.8,44.4,0.6,1.4,2.0,1.4,1.0,1.0,0.0,0.6
6487,D리그 1차,2020 KBL D리그,82,박봉진,상무,4.0,1.8,3.3,53.8,0.5,2.0,25.0,1.3,2.5,50.0,3.5,2.0,5.5,0.5,0.5,1.3,0.3,2.8
6488,D리그 1차,2020 KBL D리그,83,송창무,SK,4.0,2.0,3.0,66.7,0.0,0.0,0.0,2.0,2.7,75.0,0.0,2.3,2.3,0.7,2.3,0.3,0.0,0.3
6489,D리그 1차,2020 KBL D리그,84,이근휘,KCC,4.0,1.5,1.0,50.0,0.0,0.0,0.0,0.5,1.0,50.0,0.5,2.0,2.5,1.0,1.5,0.5,0.0,1.5
6490,D리그 1차,2020 KBL D리그,85,전준범,현대모비스,4.0,2.0,3.0,66.7,0.0,0.0,0.0,2.0,2.0,100.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0
6491,D리그 1차,2020 KBL D리그,86,김영현,LG,3.5,1.5,2.5,60.0,0.5,1.0,50.0,1.0,1.5,66.7,2.0,4.0,6.0,0.0,2.0,0.0,0.0,4.5
6492,D리그 1차,2020 KBL D리그,87,박상권,SK,3.2,1.0,1.4,14.3,0.4,0.4,100.0,0.2,1.2,16.7,0.4,1.0,1.4,0.4,0.2,0.6,0.2,0.8
6493,D리그 1차,2020 KBL D리그,88,서명진,현대모비스,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6494,D리그 1차,2020 KBL D리그,89,이현민,현대모비스,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0
6495,D리그 1차,2020 KBL D리그,90,임준수,전자랜드,3.0,1.0,5.0,20.0,1.0,3.0,33.3,1.0,2.0,50.0,2.0,2.0,4.0,5.0,3.0,2.0,0.0,1.0
6496,D리그 1차,2020 KBL D리그,91,이재우,삼성,2.8,1.2,2.0,50.0,0.2,0.8,25.0,0.8,1.4,57.1,0.0,1.8,1.8,0.6,1.4,0.4,0.2,0.6
6497,D리그 1차,2020 KBL D리그,92,윤성원,상무,2.7,1.3,1.7,80.0,0.0,0.0,0.0,1.3,1.3,100.0,0.7,1.3,2.0,0.3,0.7,0.3,0.0,0.7
6498,D리그 1차,2020 KBL D리그,93,맹상훈,DB,2.4,0.8,1.4,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.4,2.2,2.6,4.2,2.0,1.0,0.0,2.6
6499,D리그 1차,2020 KBL D리그,94,주지훈,LG,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6500,D리그 1차,2020 KBL D리그,95,김승원,SK,1.0,0.5,2.0,25.0,0.0,0.0,0.0,0.5,2.0,25.0,3.5,2.5,6.0,1.0,0.5,0.0,0.0,2.0
6501,D리그 1차,2020 KBL D리그,96,이진욱,KCC,1.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
6502,D리그 1차,2020 KBL D리그,97,박인태,상무,0.7,0.3,1.0,33.3,0.0,0.0,0.0,0.3,0.7,50.0,0.0,1.3,1.3,0.3,0.3,0.0,0.0,0.3
6503,D리그 1차,2020 KBL D리그,98,강병현,LG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
6504,D리그 1차,2020 KBL D리그,99,김지완,KCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6505,D리그 1차,2020 KBL D리그,100,서민수,LG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
6506,D리그 1차,2020 KBL D리그,101,이우석,현대모비스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6507,D리그 1차,2020 KBL D리그,102,한상혁,LG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6508,D리그 1차,2020 KBL D리그,103,함승호,KCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
6509,D리그 1차,2019 KBL D리그,1,김민수,SK,27.0,10.0,14.3,55.8,5.0,7.0,71.4,6.7,12.0,55.6,3.7,9.3,13.0,2.0,3.7,1.0,0.7,2.0
6510,D리그 1차,2019 KBL D리그,2,이대헌,전자랜드,20.0,8.0,11.0,54.5,2.0,2.0,100.0,4.0,6.0,66.7,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0
6511,D리그 1차,2019 KBL D리그,3,정창영,KCC,19.5,7.5,9.5,47.4,1.5,2.0,75.0,3.0,7.5,40.0,1.0,3.0,4.0,2.0,2.5,1.0,0.0,0.5
6512,D리그 1차,2019 KBL D리그,4,박정현,LG,19.3,8.7,13.9,61.6,1.9,2.7,70.8,6.6,10.0,65.6,3.0,6.2,9.2,2.3,3.0,0.2,0.1,3.4
6513,D리그 1차,2019 KBL D리그,5,홍경기,전자랜드,18.9,6.8,7.2,52.8,2.3,2.9,81.4,3.5,5.9,59.1,0.9,2.5,3.3,3.1,1.9,1.5,0.2,2.9
6514,D리그 1차,2019 KBL D리그,6,주지훈,LG,17.8,7.9,11.5,61.6,1.2,1.8,63.6,5.2,7.4,69.7,3.0,5.7,8.7,3.0,2.4,1.2,0.9,2.3
6515,D리그 1차,2019 KBL D리그,7,배수용,현대모비스,17.7,6.3,6.3,57.9,2.3,3.0,77.8,2.0,4.0,50.0,2.3,7.3,9.7,6.7,4.7,1.3,3.3,2.3
6516,D리그 1차,2019 KBL D리그,8,전준범,현대모비스,17.7,6.1,8.1,49.5,3.4,4.6,74.5,3.2,5.8,55.1,1.2,5.1,6.3,4.1,3.6,1.3,0.3,2.1
6517,D리그 1차,2019 KBL D리그,9,김상규,현대모비스,17.0,7.0,7.5,70.0,1.3,2.8,45.5,4.3,6.0,70.8,5.0,6.5,11.5,2.0,0.8,0.5,0.3,2.8
6518,D리그 1차,2019 KBL D리그,10,김시래,LG,17.0,6.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0
6519,D리그 1차,2019 KBL D리그,11,김지후,KCC,16.8,5.6,4.0,59.1,2.3,3.2,71.4,1.5,2.3,64.0,1.3,2.8,4.1,1.2,1.1,0.7,0.0,1.4
6520,D리그 1차,2019 KBL D리그,12,김진용,KCC,16.7,7.9,14.1,56.3,0.8,1.3,64.7,6.5,10.2,63.6,2.2,5.2,7.4,1.7,1.2,0.5,0.4,2.2
6521,D리그 1차,2019 KBL D리그,13,조성민,LG,15.8,6.2,6.2,71.0,1.6,1.8,88.9,3.6,4.6,78.3,1.6,3.0,4.6,4.8,1.6,1.4,0.0,3.0
6522,D리그 1차,2019 KBL D리그,14,변기훈,SK,15.4,5.6,6.2,55.4,2.2,3.0,74.1,3.1,5.2,59.6,1.6,2.7,4.2,2.4,1.8,1.7,0.3,2.1
6523,D리그 1차,2019 KBL D리그,15,권시현,KCC,15.3,5.5,7.7,54.3,2.9,3.8,75.4,3.2,5.5,57.8,0.9,2.7,3.6,3.9,2.3,1.9,0.5,2.5
6524,D리그 1차,2019 KBL D리그,16,서민수,LG,15.1,6.1,7.3,65.5,1.5,2.4,63.2,3.6,5.3,69.0,4.0,8.4,12.4,2.0,1.3,1.0,0.5,1.4
6525,D리그 1차,2019 KBL D리그,17,전현우,전자랜드,14.5,5.8,7.3,62.1,1.8,2.0,87.5,3.0,4.0,75.0,2.3,3.0,5.3,1.5,0.3,0.5,0.3,2.8
6526,D리그 1차,2019 KBL D리그,18,김수찬,현대모비스,13.3,4.4,5.8,57.1,3.3,5.0,66.7,3.1,4.8,63.8,1.9,3.8,5.8,1.9,1.4,1.2,0.2,2.4
6527,D리그 1차,2019 KBL D리그,19,김정년,전자랜드,13.1,5.3,6.5,55.1,0.7,1.0,73.3,2.7,4.1,66.1,0.7,2.3,3.0,2.1,1.7,2.0,0.3,2.9
6528,D리그 1차,2019 KBL D리그,20,박세진,상무,12.7,5.3,8.1,65.3,2.1,3.0,71.1,5.1,7.6,66.7,3.1,4.8,7.9,0.7,1.3,0.3,0.2,1.5
6529,D리그 1차,2019 KBL D리그,21,이동엽,삼성,12.7,4.8,7.2,52.3,2.1,2.7,79.2,3.4,5.8,59.6,1.2,4.0,5.2,5.2,2.1,1.2,0.2,1.8
6530,D리그 1차,2019 KBL D리그,22,전성현,KGC,12.3,4.3,3.3,43.5,0.9,1.0,85.7,0.9,0.9,100.0,0.4,0.9,1.3,0.3,0.1,0.3,0.0,0.1
6531,D리그 1차,2019 KBL D리그,23,김우겸,SK,12.0,4.8,10.5,44.4,2.2,3.0,72.2,3.5,5.8,60.0,1.0,3.5,4.5,3.0,1.8,1.0,0.0,1.5
6532,D리그 1차,2019 KBL D리그,24,김동욱,SK,11.9,4.1,2.9,46.5,1.1,1.5,72.7,1.1,2.1,50.0,2.4,5.1,7.5,0.6,0.9,0.7,0.2,1.4
6533,D리그 1차,2019 KBL D리그,25,최현민,KCC,11.9,5.0,8.0,48.4,0.8,1.9,40.0,3.3,6.0,54.2,2.9,3.9,6.8,1.4,2.3,0.8,0.1,2.1
6534,D리그 1차,2019 KBL D리그,26,송창무,SK,11.6,5.1,8.9,58.1,1.3,2.6,50.0,5.1,8.9,58.1,1.6,4.4,6.0,1.1,1.6,0.6,0.9,1.6
6535,D리그 1차,2019 KBL D리그,27,최지훈,현대모비스,10.7,3.8,3.7,39.3,0.7,1.4,52.4,1.1,2.3,45.7,1.0,3.3,4.3,1.0,1.2,1.1,0.5,1.7
6536,D리그 1차,2019 KBL D리그,28,우동현,SK,10.6,3.6,5.5,34.1,1.7,2.1,80.6,1.7,4.1,42.6,0.7,2.4,3.1,5.4,2.4,1.1,0.0,1.7
6537,D리그 1차,2019 KBL D리그,29,유병훈,LG,10.6,3.9,7.0,39.3,1.8,2.5,70.0,1.6,4.0,40.6,0.4,3.1,3.5,7.6,1.3,1.6,0.0,2.1
6538,D리그 1차,2019 KBL D리그,30,최승욱,KCC,10.5,2.5,3.5,57.1,5.0,6.0,83.3,1.0,2.0,50.0,0.5,1.5,2.0,1.0,1.5,2.5,0.5,4.5
6539,D리그 1차,2019 KBL D리그,31,이진석,현대모비스,10.3,3.9,6.6,41.3,1.4,2.4,58.8,2.0,3.9,51.9,2.4,5.6,8.0,1.7,1.1,1.1,0.4,2.9
6540,D리그 1차,2019 KBL D리그,32,정성호,상무,10.3,3.0,0.7,0.0,1.3,1.7,80.0,0.0,0.7,0.0,1.0,4.0,5.0,1.3,2.0,0.7,0.3,1.3
6541,D리그 1차,2019 KBL D리그,33,김준형,LG,10.2,3.6,3.1,47.7,1.0,1.4,70.0,0.9,1.4,63.2,0.8,3.9,4.6,0.6,0.8,0.6,0.4,1.7
6542,D리그 1차,2019 KBL D리그,34,장문호,SK,10.2,3.8,6.0,46.7,1.6,2.8,57.1,2.5,4.8,52.1,2.7,3.4,6.1,1.3,1.5,0.8,0.2,2.0
6543,D리그 1차,2019 KBL D리그,35,정준원,LG,10.2,4.3,7.4,55.4,1.4,2.2,63.6,3.4,5.6,60.7,1.1,3.0,4.1,1.1,1.0,1.1,0.6,2.9
6544,D리그 1차,2019 KBL D리그,36,김지완,전자랜드,10.0,4.0,7.0,42.9,1.0,1.0,100.0,2.0,3.0,66.7,3.0,4.0,7.0,4.0,1.0,2.0,1.0,3.0
6545,D리그 1차,2019 KBL D리그,37,한정원,KCC,10.0,4.0,6.3,57.9,1.7,2.7,62.5,2.3,3.7,63.6,1.3,4.7,6.0,0.7,0.3,1.0,0.3,0.7
6546,D리그 1차,2019 KBL D리그,38,박봉진,전자랜드,9.8,4.2,7.8,48.0,0.8,1.7,50.0,2.5,5.6,45.2,4.8,7.0,11.8,2.9,2.0,1.2,0.4,2.6
6547,D리그 1차,2019 KBL D리그,39,이우정,상무,9.8,3.8,4.8,44.8,0.5,1.0,50.0,2.0,3.7,54.5,1.5,1.8,3.3,3.3,2.3,0.8,0.0,2.0
6548,D리그 1차,2019 KBL D리그,40,박찬호,전자랜드,9.7,3.9,8.5,45.9,1.8,3.2,58.5,3.1,6.0,51.3,2.7,3.2,5.9,1.3,2.0,0.5,0.5,3.3
6549,D리그 1차,2019 KBL D리그,41,박준은,현대모비스,9.6,3.9,5.8,49.4,0.6,1.1,60.0,2.4,4.1,57.9,1.3,2.6,3.9,1.9,1.7,0.9,0.1,2.9
6550,D리그 1차,2019 KBL D리그,42,곽동기,KCC,9.5,4.3,7.3,57.8,0.9,1.0,86.7,3.4,5.7,59.3,2.4,3.5,5.9,1.1,1.9,0.6,0.3,3.0
6551,D리그 1차,2019 KBL D리그,43,양우섭,LG,9.5,3.7,5.7,44.1,1.0,1.8,54.5,2.0,4.0,50.0,1.0,2.3,3.3,4.2,2.0,1.8,0.0,0.5
6552,D리그 1차,2019 KBL D리그,44,김영현,현대모비스,9.3,3.1,2.9,50.0,1.3,1.8,74.1,1.1,2.1,53.1,1.7,2.1,3.9,1.1,0.6,1.1,0.3,2.8
6553,D리그 1차,2019 KBL D리그,45,손홍준,현대모비스,9.3,3.9,5.3,62.0,0.8,1.3,63.2,2.8,3.9,72.4,0.6,2.1,2.7,2.7,1.5,0.5,0.1,1.8
6554,D리그 1차,2019 KBL D리그,46,이헌,전자랜드,8.5,3.5,7.0,35.7,0.5,1.0,50.0,2.5,5.5,45.5,1.0,5.5,6.5,0.0,0.0,1.0,0.0,1.0
6555,D리그 1차,2019 KBL D리그,47,김세창,현대모비스,8.0,3.1,3.4,56.3,0.7,0.9,76.9,1.6,2.8,59.0,0.6,2.0,2.6,4.2,2.1,1.6,0.0,3.0
6556,D리그 1차,2019 KBL D리그,48,서명진,현대모비스,8.0,3.0,4.0,25.0,0.0,0.0,0.0,1.0,4.0,25.0,0.0,3.0,3.0,4.0,6.0,2.0,0.0,3.0
6557,D리그 1차,2019 KBL D리그,49,정희재,LG,8.0,3.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0
6558,D리그 1차,2019 KBL D리그,50,박상권,SK,7.8,2.8,3.5,51.1,1.1,1.3,82.4,1.3,2.2,58.6,1.7,2.3,4.0,0.3,0.8,0.8,0.2,2.7
6559,D리그 1차,2019 KBL D리그,51,양재혁,전자랜드,7.7,3.1,5.1,41.6,0.5,1.3,35.0,1.9,3.4,54.9,2.5,3.0,5.5,1.7,1.6,0.5,0.1,1.7
6560,D리그 1차,2019 KBL D리그,52,김진유,상무,7.5,2.7,3.7,56.4,1.4,1.7,84.0,2.0,3.5,57.7,1.1,2.9,4.1,1.7,1.0,0.7,0.1,1.7
6561,D리그 1차,2019 KBL D리그,53,박병우,LG,7.5,2.7,3.0,38.9,0.7,0.8,80.0,0.8,1.5,55.6,0.8,1.8,2.7,4.0,1.3,1.3,0.0,2.5
6562,D리그 1차,2019 KBL D리그,54,최성원,SK,7.4,2.3,4.4,25.8,1.7,1.9,92.3,1.1,4.0,28.6,0.1,2.3,2.4,2.7,1.9,1.1,0.3,1.7
6563,D리그 1차,2019 KBL D리그,55,박성진,KCC,7.3,2.8,2.4,75.8,0.7,1.0,71.4,1.4,1.6,82.6,0.3,2.4,2.6,3.1,1.9,0.8,0.1,1.6
6564,D리그 1차,2019 KBL D리그,56,김성민,LG,7.0,2.4,2.2,34.6,0.5,0.5,100.0,0.3,1.0,33.3,0.0,2.1,2.1,2.7,1.5,0.8,0.0,3.0
6565,D리그 1차,2019 KBL D리그,57,유현준,KCC,7.0,2.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,3.3,4.0,2.0,1.3,0.0,2.0
6566,D리그 1차,2019 KBL D리그,58,이종현,현대모비스,7.0,3.0,8.5,35.3,1.0,3.0,33.3,2.5,6.0,41.7,2.0,4.0,6.0,2.0,2.5,1.5,1.0,0.5
6567,D리그 1차,2019 KBL D리그,59,김영훈,DB,6.8,2.0,2.0,50.0,1.8,2.4,74.2,0.7,1.4,50.0,0.5,1.3,1.8,1.0,0.8,0.3,0.2,1.5
6568,D리그 1차,2019 KBL D리그,60,남영길,현대모비스,6.7,2.5,2.5,39.5,0.3,0.5,71.4,0.7,1.8,40.7,0.9,1.7,2.6,0.6,0.3,0.8,0.0,1.3
6569,D리그 1차,2019 KBL D리그,61,박인태,LG,6.6,2.8,4.8,58.3,1.0,1.2,83.3,2.3,3.8,60.5,2.0,4.0,6.0,0.9,1.5,0.5,0.1,2.6
6570,D리그 1차,2019 KBL D리그,62,한상혁,LG,6.5,2.3,3.9,46.6,1.5,2.0,73.3,1.7,2.9,58.1,0.9,2.6,3.5,3.5,1.6,0.7,0.0,1.5
6571,D리그 1차,2019 KBL D리그,63,정해원,상무,6.4,2.4,1.6,60.9,0.3,0.6,44.4,0.9,1.3,72.2,0.5,0.9,1.4,1.4,0.6,1.4,0.1,1.4
6572,D리그 1차,2019 KBL D리그,64,이재도,KGC,6.0,1.9,2.3,43.8,1.4,2.0,71.4,0.7,1.0,71.4,0.7,1.7,2.4,2.4,1.0,0.6,0.1,0.3
6573,D리그 1차,2019 KBL D리그,65,정효근,상무,6.0,2.0,5.0,40.0,2.0,4.0,50.0,2.0,5.0,40.0,3.0,3.0,6.0,3.0,4.0,2.0,3.0,0.0
6574,D리그 1차,2019 KBL D리그,66,김승원,SK,5.9,2.6,6.3,40.9,0.7,1.7,41.7,2.1,5.1,41.7,3.4,3.4,6.9,1.1,1.3,0.3,0.1,2.0
6575,D리그 1차,2019 KBL D리그,67,최원혁,상무,5.7,2.4,3.3,60.9,0.4,0.6,75.0,2.0,2.9,70.0,1.0,2.3,3.3,4.1,2.4,1.7,0.1,1.1
6576,D리그 1차,2019 KBL D리그,68,권성진,전자랜드,5.6,2.1,2.3,45.7,0.3,0.4,66.7,0.7,1.2,61.1,0.4,1.7,2.1,1.2,0.9,0.6,0.0,2.1
6577,D리그 1차,2019 KBL D리그,69,임정헌,KCC,5.5,1.8,1.4,55.6,1.0,1.4,72.2,0.5,0.8,54.5,0.2,1.7,1.8,0.6,0.6,0.8,0.2,1.2
6578,D리그 1차,2019 KBL D리그,70,임준수,전자랜드,5.4,1.8,3.6,31.5,1.1,1.6,70.8,1.1,3.1,36.2,1.9,4.7,6.5,5.6,3.0,1.2,0.1,3.1
6579,D리그 1차,2019 KBL D리그,71,정준수,상무,5.3,2.2,3.2,62.5,0.7,1.1,68.8,1.9,2.9,65.1,1.9,2.7,4.6,0.8,0.7,0.7,0.3,1.3
6580,D리그 1차,2019 KBL D리그,72,류종현,SK,5.2,2.0,2.6,50.0,0.5,0.8,62.5,1.2,2.1,57.1,0.8,3.3,4.1,1.0,0.6,0.2,0.1,1.3
